bottom_left_y,bottom_left_x,bottom_right_y,bottom_right_x,top_left_y,top_left_x,top_right_y,top_right_x,starbucks,seven11,gs25,olive0,mcdonalds,cu,total,total_x,total_y
37.5776649,126.9094534,37.5776649,126.91395,37.5851363,126.9094534,37.5851363,126.91395,0,0,1,0,0,0,0.1,126.9094534,37.5776649
37.5851363,126.9094534,37.5851363,126.91395,37.5926077,126.9094534,37.5926077,126.91395,0,0,0,0,0,1,0.1,126.9094534,37.5851363
37.5926077,126.9094534,37.5926077,126.91395,37.6000791,126.9094534,37.6000791,126.91395,0,0,0,0,0,0,,126.9094534,37.5926077
37.6000791,126.9094534,37.6000791,126.91395,37.6075505,126.9094534,37.6075505,126.91395,0,0,0,0,0,1,0.1,126.9094534,37.6000791
37.6075505,126.9094534,37.6075505,126.91395,37.6150219,126.9094534,37.6150219,126.91395,0,1,0,0,0,1,0.2,126.9094534,37.6075505
37.6150219,126.9094534,37.6150219,126.91395,37.6224933,126.9094534,37.6224933,126.91395,0,0,0,0,0,0,,126.9094534,37.6150219
37.6224933,126.9094534,37.6224933,126.91395,37.6299647,126.9094534,37.6299647,126.91395,0,0,0,0,0,0,,126.9094534,37.6224933
37.6299647,126.9094534,37.6299647,126.91395,37.6374361,126.9094534,37.6374361,126.91395,0,0,0,0,0,0,,126.9094534,37.6299647
37.4431797,126.91395,37.4431797,126.9184466,37.4506511,126.91395,37.4506511,126.9184466,0,0,0,0,0,0,,126.91395,37.4431797
37.4506511,126.91395,37.4506511,126.9184466,37.4581225,126.91395,37.4581225,126.9184466,0,0,0,0,0,0,,126.91395,37.4506511
37.4581225,126.91395,37.4581225,126.9184466,37.4655939,126.91395,37.4655939,126.9184466,0,0,0,0,0,0,,126.91395,37.4581225
37.4655939,126.91395,37.4655939,126.9184466,37.4730653,126.91395,37.4730653,126.9184466,0,0,0,0,0,0,,126.91395,37.4655939
37.4730653,126.91395,37.4730653,126.9184466,37.4805367,126.91395,37.4805367,126.9184466,0,0,1,0,0,0,0.1,126.91395,37.4730653
37.4805367,126.91395,37.4805367,126.9184466,37.4880081,126.91395,37.4880081,126.9184466,0,3,3,0,0,0,0.6,126.91395,37.4805367
37.4880081,126.91395,37.4880081,126.9184466,37.4954795,126.91395,37.4954795,126.9184466,0,0,0,0,0,0,,126.91395,37.4880081
37.4954795,126.91395,37.4954795,126.9184466,37.5029509,126.91395,37.5029509,126.9184466,0,0,0,0,0,0,,126.91395,37.4954795
37.5029509,126.91395,37.5029509,126.9184466,37.5104223,126.91395,37.5104223,126.9184466,0,0,0,0,0,0,,126.91395,37.5029509
37.5104223,126.91395,37.5104223,126.9184466,37.5178937,126.91395,37.5178937,126.9184466,0,0,0,1,0,0,0.1,126.91395,37.5104223
37.5178937,126.91395,37.5178937,126.9184466,37.5253651,126.91395,37.5253651,126.9184466,0,0,0,0,0,0,,126.91395,37.5178937
37.5253651,126.91395,37.5253651,126.9184466,37.5328365,126.91395,37.5328365,126.9184466,2,0,0,1,0,0,0.3,126.91395,37.5253651
37.5328365,126.91395,37.5328365,126.9184466,37.5403079,126.91395,37.5403079,126.9184466,0,0,0,0,0,0,,126.91395,37.5328365
37.5403079,126.91395,37.5403079,126.9184466,37.5477793,126.91395,37.5477793,126.9184466,0,1,1,0,0,0,0.2,126.91395,37.5403079
37.5477793,126.91395,37.5477793,126.9184466,37.5552507,126.91395,37.5552507,126.9184466,3,3,5,2,1,2,1.6,126.91395,37.5477793
37.5552507,126.91395,37.5552507,126.9184466,37.5627221,126.91395,37.5627221,126.9184466,0,2,1,0,0,2,0.5,126.91395,37.5552507
37.5627221,126.91395,37.5627221,126.9184466,37.5701935,126.91395,37.5701935,126.9184466,0,0,3,0,0,0,0.3,126.91395,37.5627221
37.5701935,126.91395,37.5701935,126.9184466,37.5776649,126.91395,37.5776649,126.9184466,1,0,0,1,0,0,0.2,126.91395,37.5701935
37.5776649,126.91395,37.5776649,126.9184466,37.5851363,126.91395,37.5851363,126.9184466,0,0,0,0,0,0,,126.91395,37.5776649
37.5851363,126.91395,37.5851363,126.9184466,37.5926077,126.91395,37.5926077,126.9184466,0,0,1,1,0,1,0.3,126.91395,37.5851363
37.5926077,126.91395,37.5926077,126.9184466,37.6000791,126.91395,37.6000791,126.9184466,0,1,0,1,0,1,0.3,126.91395,37.5926077
37.6000791,126.91395,37.6000791,126.9184466,37.6075505,126.91395,37.6075505,126.9184466,0,1,0,0,0,0,0.1,126.91395,37.6000791
37.6075505,126.91395,37.6075505,126.9184466,37.6150219,126.91395,37.6150219,126.9184466,1,0,0,1,1,0,0.3,126.91395,37.6075505
37.6150219,126.91395,37.6150219,126.9184466,37.6224933,126.91395,37.6224933,126.9184466,0,0,0,0,0,0,,126.91395,37.6150219
37.6224933,126.91395,37.6224933,126.9184466,37.6299647,126.91395,37.6299647,126.9184466,0,0,0,0,0,0,,126.91395,37.6224933
37.6299647,126.91395,37.6299647,126.9184466,37.6374361,126.91395,37.6374361,126.9184466,0,0,0,0,0,0,,126.91395,37.6299647
37.6374361,126.91395,37.6374361,126.9184466,37.6449075,126.91395,37.6449075,126.9184466,0,0,0,1,0,0,0.1,126.91395,37.6374361
37.4431797,126.9184466,37.4431797,126.9229432,37.4506511,126.9184466,37.4506511,126.9229432,0,0,0,0,0,0,,126.9184466,37.4431797
37.4506511,126.9184466,37.4506511,126.9229432,37.4581225,126.9184466,37.4581225,126.9229432,0,0,0,0,0,0,,126.9184466,37.4506511
37.4581225,126.9184466,37.4581225,126.9229432,37.4655939,126.9184466,37.4655939,126.9229432,0,0,0,0,0,0,,126.9184466,37.4581225
37.4655939,126.9184466,37.4655939,126.9229432,37.4730653,126.9184466,37.4730653,126.9229432,0,0,2,0,0,1,0.3,126.9184466,37.4655939
37.4730653,126.9184466,37.4730653,126.9229432,37.4805367,126.9184466,37.4805367,126.9229432,0,0,0,0,0,0,,126.9184466,37.4730653
37.4805367,126.9184466,37.4805367,126.9229432,37.4880081,126.9184466,37.4880081,126.9229432,0,1,1,0,0,0,0.2,126.9184466,37.4805367
37.4880081,126.9184466,37.4880081,126.9229432,37.4954795,126.9184466,37.4954795,126.9229432,0,0,0,0,0,1,0.1,126.9184466,37.4880081
37.4954795,126.9184466,37.4954795,126.9229432,37.5029509,126.9184466,37.5029509,126.9229432,0,0,1,1,1,1,0.4,126.9184466,37.4954795
37.5029509,126.9184466,37.5029509,126.9229432,37.5104223,126.9184466,37.5104223,126.9229432,0,0,0,0,0,0,,126.9184466,37.5029509
37.5104223,126.9184466,37.5104223,126.9229432,37.5178937,126.9184466,37.5178937,126.9229432,0,0,0,0,0,0,,126.9184466,37.5104223
37.5178937,126.9184466,37.5178937,126.9229432,37.5253651,126.9184466,37.5253651,126.9229432,0,1,0,0,0,0,0.1,126.9184466,37.5178937
37.5253651,126.9184466,37.5253651,126.9229432,37.5328365,126.9184466,37.5328365,126.9229432,3,3,2,1,0,1,1.0,126.9184466,37.5253651
37.5328365,126.9184466,37.5328365,126.9229432,37.5403079,126.9184466,37.5403079,126.9229432,0,0,0,0,0,0,,126.9184466,37.5328365
37.5403079,126.9184466,37.5403079,126.9229432,37.5477793,126.9184466,37.5477793,126.9229432,0,1,1,0,0,0,0.2,126.9184466,37.5403079
37.5477793,126.9184466,37.5477793,126.9229432,37.5552507,126.9184466,37.5552507,126.9229432,2,6,5,2,1,4,2.0,126.9184466,37.5477793
37.5552507,126.9184466,37.5552507,126.9229432,37.5627221,126.9184466,37.5627221,126.9229432,1,2,4,1,0,4,1.2,126.9184466,37.5552507
37.5627221,126.9184466,37.5627221,126.9229432,37.5701935,126.9184466,37.5701935,126.9229432,0,2,0,0,0,1,0.3,126.9184466,37.5627221
37.5701935,126.9184466,37.5701935,126.9229432,37.5776649,126.9184466,37.5776649,126.9229432,0,0,0,0,0,1,0.1,126.9184466,37.5701935
37.5776649,126.9184466,37.5776649,126.9229432,37.5851363,126.9184466,37.5851363,126.9229432,1,0,0,0,0,1,0.2,126.9184466,37.5776649
37.5851363,126.9184466,37.5851363,126.9229432,37.5926077,126.9184466,37.5926077,126.9229432,0,0,0,0,0,0,,126.9184466,37.5851363
37.5926077,126.9184466,37.5926077,126.9229432,37.6000791,126.9184466,37.6000791,126.9229432,0,0,0,1,0,1,0.2,126.9184466,37.5926077
37.6000791,126.9184466,37.6000791,126.9229432,37.6075505,126.9184466,37.6075505,126.9229432,1,0,0,0,1,0,0.2,126.9184466,37.6000791
37.6075505,126.9184466,37.6075505,126.9229432,37.6150219,126.9184466,37.6150219,126.9229432,0,1,0,0,0,0,0.1,126.9184466,37.6075505
37.6150219,126.9184466,37.6150219,126.9229432,37.6224933,126.9184466,37.6224933,126.9229432,2,3,1,3,1,1,1.1,126.9184466,37.6150219
37.6224933,126.9184466,37.6224933,126.9229432,37.6299647,126.9184466,37.6299647,126.9229432,0,0,0,0,0,0,,126.9184466,37.6224933
37.6299647,126.9184466,37.6299647,126.9229432,37.6374361,126.9184466,37.6374361,126.9229432,1,0,0,1,0,1,0.3,126.9184466,37.6299647
37.6374361,126.9184466,37.6374361,126.9229432,37.6449075,126.9184466,37.6449075,126.9229432,1,0,0,0,0,0,0.1,126.9184466,37.6374361
37.6449075,126.9184466,37.6449075,126.9229432,37.6523789,126.9184466,37.6523789,126.9229432,0,0,0,0,0,0,,126.9184466,37.6449075
37.4506511,126.9229432,37.4506511,126.9274398,37.4581225,126.9229432,37.4581225,126.9274398,0,0,0,0,0,0,,126.9229432,37.4506511
37.4581225,126.9229432,37.4581225,126.9274398,37.4655939,126.9229432,37.4655939,126.9274398,0,0,0,0,0,0,,126.9229432,37.4581225
37.4655939,126.9229432,37.4655939,126.9274398,37.4730653,126.9229432,37.4730653,126.9274398,0,0,0,0,0,0,,126.9229432,37.4655939
37.4730653,126.9229432,37.4730653,126.9274398,37.4805367,126.9229432,37.4805367,126.9274398,0,0,0,0,0,0,,126.9229432,37.4730653
37.4805367,126.9229432,37.4805367,126.9274398,37.4880081,126.9229432,37.4880081,126.9274398,0,2,1,0,0,0,0.3,126.9229432,37.4805367
37.4880081,126.9229432,37.4880081,126.9274398,37.4954795,126.9229432,37.4954795,126.9274398,2,0,1,1,0,1,0.5,126.9229432,37.4880081
37.4954795,126.9229432,37.4954795,126.9274398,37.5029509,126.9229432,37.5029509,126.9274398,0,1,0,0,0,1,0.2,126.9229432,37.4954795
37.5029509,126.9229432,37.5029509,126.9274398,37.5104223,126.9229432,37.5104223,126.9274398,0,0,0,0,0,1,0.1,126.9229432,37.5029509
37.5104223,126.9229432,37.5104223,126.9274398,37.5178937,126.9229432,37.5178937,126.9274398,0,0,0,1,0,0,0.1,126.9229432,37.5104223
37.5178937,126.9229432,37.5178937,126.9274398,37.5253651,126.9229432,37.5253651,126.9274398,6,0,1,2,1,1,1.1,126.9229432,37.5178937
37.5253651,126.9229432,37.5253651,126.9274398,37.5328365,126.9229432,37.5328365,126.9274398,1,0,0,0,0,1,0.2,126.9229432,37.5253651
37.5328365,126.9229432,37.5328365,126.9274398,37.5403079,126.9229432,37.5403079,126.9274398,0,0,0,0,0,0,,126.9229432,37.5328365
37.5403079,126.9229432,37.5403079,126.9274398,37.5477793,126.9229432,37.5477793,126.9274398,1,0,0,0,0,0,0.1,126.9229432,37.5403079
37.5477793,126.9229432,37.5477793,126.9274398,37.5552507,126.9229432,37.5552507,126.9274398,2,1,1,1,0,3,0.8,126.9229432,37.5477793
37.5552507,126.9229432,37.5552507,126.9274398,37.5627221,126.9229432,37.5627221,126.9274398,2,5,4,4,0,2,1.7,126.9229432,37.5552507
37.5627221,126.9229432,37.5627221,126.9274398,37.5701935,126.9229432,37.5701935,126.9274398,0,0,3,0,0,1,0.4,126.9229432,37.5627221
37.5701935,126.9229432,37.5701935,126.9274398,37.5776649,126.9229432,37.5776649,126.9274398,0,0,0,0,0,0,,126.9229432,37.5701935
37.5776649,126.9229432,37.5776649,126.9274398,37.5851363,126.9229432,37.5851363,126.9274398,0,0,0,1,1,0,0.2,126.9229432,37.5776649
37.5851363,126.9229432,37.5851363,126.9274398,37.5926077,126.9229432,37.5926077,126.9274398,0,0,0,0,0,1,0.1,126.9229432,37.5851363
37.5926077,126.9229432,37.5926077,126.9274398,37.6000791,126.9229432,37.6000791,126.9274398,0,0,0,0,0,0,,126.9229432,37.5926077
37.6000791,126.9229432,37.6000791,126.9274398,37.6075505,126.9229432,37.6075505,126.9274398,1,1,0,0,0,1,0.3,126.9229432,37.6000791
37.6075505,126.9229432,37.6075505,126.9274398,37.6150219,126.9229432,37.6150219,126.9274398,0,0,0,0,0,1,0.1,126.9229432,37.6075505
37.6150219,126.9229432,37.6150219,126.9274398,37.6224933,126.9229432,37.6224933,126.9274398,0,0,0,0,0,1,0.1,126.9229432,37.6150219
37.6224933,126.9229432,37.6224933,126.9274398,37.6299647,126.9229432,37.6299647,126.9274398,0,0,0,0,0,0,,126.9229432,37.6224933
37.6299647,126.9229432,37.6299647,126.9274398,37.6374361,126.9229432,37.6374361,126.9274398,0,0,0,0,0,0,,126.9229432,37.6299647
37.6374361,126.9229432,37.6374361,126.9274398,37.6449075,126.9229432,37.6449075,126.9274398,0,0,0,0,0,0,,126.9229432,37.6374361
37.6449075,126.9229432,37.6449075,126.9274398,37.6523789,126.9229432,37.6523789,126.9274398,0,0,0,0,0,0,,126.9229432,37.6449075
37.4506511,126.9274398,37.4506511,126.9319364,37.4581225,126.9274398,37.4581225,126.9319364,0,0,0,0,0,0,,126.9274398,37.4506511
37.4581225,126.9274398,37.4581225,126.9319364,37.4655939,126.9274398,37.4655939,126.9319364,0,0,0,0,0,0,,126.9274398,37.4581225
37.4655939,126.9274398,37.4655939,126.9319364,37.4730653,126.9274398,37.4730653,126.9319364,0,0,0,0,0,0,,126.9274398,37.4655939
37.4730653,126.9274398,37.4730653,126.9319364,37.4805367,126.9274398,37.4805367,126.9319364,0,0,0,0,0,0,,126.9274398,37.4730653
37.4805367,126.9274398,37.4805367,126.9319364,37.4880081,126.9274398,37.4880081,126.9319364,3,4,4,4,1,2,1.8,126.9274398,37.4805367
37.4880081,126.9274398,37.4880081,126.9319364,37.4954795,126.9274398,37.4954795,126.9319364,0,1,0,0,0,0,0.1,126.9274398,37.4880081
37.4954795,126.9274398,37.4954795,126.9319364,37.5029509,126.9274398,37.5029509,126.9319364,1,0,0,1,0,0,0.2,126.9274398,37.4954795
37.5029509,126.9274398,37.5029509,126.9319364,37.5104223,126.9274398,37.5104223,126.9319364,0,0,0,0,0,0,,126.9274398,37.5029509
37.5104223,126.9274398,37.5104223,126.9319364,37.5178937,126.9274398,37.5178937,126.9319364,0,1,0,0,0,0,0.1,126.9274398,37.5104223
37.5178937,126.9274398,37.5178937,126.9319364,37.5253651,126.9274398,37.5253651,126.9319364,4,1,2,0,0,0,0.7,126.9274398,37.5178937
37.5253651,126.9274398,37.5253651,126.9319364,37.5328365,126.9274398,37.5328365,126.9319364,0,1,1,0,0,0,0.2,126.9274398,37.5253651
37.5328365,126.9274398,37.5328365,126.9319364,37.5403079,126.9274398,37.5403079,126.9319364,0,0,0,0,0,0,,126.9274398,37.5328365
37.5403079,126.9274398,37.5403079,126.9319364,37.5477793,126.9274398,37.5477793,126.9319364,0,0,0,0,0,0,,126.9274398,37.5403079
37.5477793,126.9274398,37.5477793,126.9319364,37.5552507,126.9274398,37.5552507,126.9319364,1,0,1,0,0,2,0.4,126.9274398,37.5477793
37.5552507,126.9274398,37.5552507,126.9319364,37.5627221,126.9274398,37.5627221,126.9319364,0,1,1,1,0,1,0.4,126.9274398,37.5552507
37.5627221,126.9274398,37.5627221,126.9319364,37.5701935,126.9274398,37.5701935,126.9319364,1,2,2,1,0,2,0.8,126.9274398,37.5627221
37.5701935,126.9274398,37.5701935,126.9319364,37.5776649,126.9274398,37.5776649,126.9319364,0,0,0,0,0,0,,126.9274398,37.5701935
37.5776649,126.9274398,37.5776649,126.9319364,37.5851363,126.9274398,37.5851363,126.9319364,0,0,0,0,0,0,,126.9274398,37.5776649
37.5851363,126.9274398,37.5851363,126.9319364,37.5926077,126.9274398,37.5926077,126.9319364,0,0,0,0,0,0,,126.9274398,37.5851363
37.5926077,126.9274398,37.5926077,126.9319364,37.6000791,126.9274398,37.6000791,126.9319364,0,0,0,0,0,0,,126.9274398,37.5926077
37.6000791,126.9274398,37.6000791,126.9319364,37.6075505,126.9274398,37.6075505,126.9319364,0,0,1,1,0,1,0.3,126.9274398,37.6000791
37.6075505,126.9274398,37.6075505,126.9319364,37.6150219,126.9274398,37.6150219,126.9319364,1,2,1,2,0,1,0.7,126.9274398,37.6075505
37.6150219,126.9274398,37.6150219,126.9319364,37.6224933,126.9274398,37.6224933,126.9319364,0,0,0,0,0,0,,126.9274398,37.6150219
37.6224933,126.9274398,37.6224933,126.9319364,37.6299647,126.9274398,37.6299647,126.9319364,0,0,0,0,0,0,,126.9274398,37.6224933
37.6299647,126.9274398,37.6299647,126.9319364,37.6374361,126.9274398,37.6374361,126.9319364,0,1,0,0,0,0,0.1,126.9274398,37.6299647
37.6374361,126.9274398,37.6374361,126.9319364,37.6449075,126.9274398,37.6449075,126.9319364,0,0,0,0,0,0,,126.9274398,37.6374361
37.6449075,126.9274398,37.6449075,126.9319364,37.6523789,126.9274398,37.6523789,126.9319364,0,0,0,0,0,0,,126.9274398,37.6449075
37.4506511,126.9319364,37.4506511,126.936433,37.4581225,126.9319364,37.4581225,126.936433,0,0,0,0,0,0,,126.9319364,37.4506511
37.4581225,126.9319364,37.4581225,126.936433,37.4655939,126.9319364,37.4655939,126.936433,0,0,0,0,0,0,,126.9319364,37.4581225
37.4655939,126.9319364,37.4655939,126.936433,37.4730653,126.9319364,37.4730653,126.936433,0,2,1,1,0,0,0.4,126.9319364,37.4655939
37.4730653,126.9319364,37.4730653,126.936433,37.4805367,126.9319364,37.4805367,126.936433,0,0,0,0,0,0,,126.9319364,37.4730653
37.4805367,126.9319364,37.4805367,126.936433,37.4880081,126.9319364,37.4880081,126.936433,0,0,1,0,0,1,0.2,126.9319364,37.4805367
37.4880081,126.9319364,37.4880081,126.936433,37.4954795,126.9319364,37.4954795,126.936433,0,0,0,0,0,0,,126.9319364,37.4880081
37.4954795,126.9319364,37.4954795,126.936433,37.5029509,126.9319364,37.5029509,126.936433,0,1,0,0,0,0,0.1,126.9319364,37.4954795
37.5029509,126.9319364,37.5029509,126.936433,37.5104223,126.9319364,37.5104223,126.936433,0,0,0,0,0,1,0.1,126.9319364,37.5029509
37.5104223,126.9319364,37.5104223,126.936433,37.5178937,126.9319364,37.5178937,126.936433,0,0,0,0,0,0,,126.9319364,37.5104223
37.5178937,126.9319364,37.5178937,126.936433,37.5253651,126.9319364,37.5253651,126.936433,0,0,0,0,0,1,0.1,126.9319364,37.5178937
37.5253651,126.9319364,37.5253651,126.936433,37.5328365,126.9319364,37.5328365,126.936433,0,0,0,0,0,0,,126.9319364,37.5253651
37.5328365,126.9319364,37.5328365,126.936433,37.5403079,126.9319364,37.5403079,126.936433,0,0,0,0,0,0,,126.9319364,37.5328365
37.5403079,126.9319364,37.5403079,126.936433,37.5477793,126.9319364,37.5477793,126.936433,0,0,2,0,0,0,0.2,126.9319364,37.5403079
37.5477793,126.9319364,37.5477793,126.936433,37.5552507,126.9319364,37.5552507,126.936433,1,0,1,1,0,1,0.4,126.9319364,37.5477793
37.5552507,126.9319364,37.5552507,126.936433,37.5627221,126.9319364,37.5627221,126.936433,1,3,1,1,0,0,0.6,126.9319364,37.5552507
37.5627221,126.9319364,37.5627221,126.936433,37.5701935,126.9319364,37.5701935,126.936433,1,0,0,0,0,1,0.2,126.9319364,37.5627221
37.5701935,126.9319364,37.5701935,126.936433,37.5776649,126.9319364,37.5776649,126.936433,0,1,0,0,0,0,0.1,126.9319364,37.5701935
37.5776649,126.9319364,37.5776649,126.936433,37.5851363,126.9319364,37.5851363,126.936433,0,0,0,0,0,1,0.1,126.9319364,37.5776649
37.5851363,126.9319364,37.5851363,126.936433,37.5926077,126.9319364,37.5926077,126.936433,0,0,0,0,0,0,,126.9319364,37.5851363
37.5926077,126.9319364,37.5926077,126.936433,37.6000791,126.9319364,37.6000791,126.936433,0,0,0,0,0,0,,126.9319364,37.5926077
37.6000791,126.9319364,37.6000791,126.936433,37.6075505,126.9319364,37.6075505,126.936433,0,0,1,0,0,0,0.1,126.9319364,37.6000791
37.6075505,126.9319364,37.6075505,126.936433,37.6150219,126.9319364,37.6150219,126.936433,0,0,0,0,0,0,,126.9319364,37.6075505
37.6150219,126.9319364,37.6150219,126.936433,37.6224933,126.9319364,37.6224933,126.936433,0,0,0,0,0,0,,126.9319364,37.6150219
37.6224933,126.9319364,37.6224933,126.936433,37.6299647,126.9319364,37.6299647,126.936433,0,0,0,0,0,0,,126.9319364,37.6224933
37.6299647,126.9319364,37.6299647,126.936433,37.6374361,126.9319364,37.6374361,126.936433,0,0,0,0,0,0,,126.9319364,37.6299647
37.6374361,126.9319364,37.6374361,126.936433,37.6449075,126.9319364,37.6449075,126.936433,0,0,0,0,0,0,,126.9319364,37.6374361
37.6449075,126.9319364,37.6449075,126.936433,37.6523789,126.9319364,37.6523789,126.936433,0,0,0,0,0,0,,126.9319364,37.6449075
37.4431797,126.936433,37.4431797,126.94092959999999,37.4506511,126.936433,37.4506511,126.94092959999999,0,0,0,0,0,0,,126.936433,37.4431797
37.4506511,126.936433,37.4506511,126.94092959999999,37.4581225,126.936433,37.4581225,126.94092959999999,0,0,0,0,0,0,,126.936433,37.4506511
37.4581225,126.936433,37.4581225,126.94092959999999,37.4655939,126.936433,37.4655939,126.94092959999999,0,0,0,0,0,0,,126.936433,37.4581225
37.4655939,126.936433,37.4655939,126.94092959999999,37.4730653,126.936433,37.4730653,126.94092959999999,0,2,3,0,0,2,0.7,126.936433,37.4655939
37.4730653,126.936433,37.4730653,126.94092959999999,37.4805367,126.936433,37.4805367,126.94092959999999,0,0,0,0,0,0,,126.936433,37.4730653
37.4805367,126.936433,37.4805367,126.94092959999999,37.4880081,126.936433,37.4880081,126.94092959999999,0,2,0,0,0,0,0.2,126.936433,37.4805367
37.4880081,126.936433,37.4880081,126.94092959999999,37.4954795,126.936433,37.4954795,126.94092959999999,0,0,0,0,0,0,,126.936433,37.4880081
37.4954795,126.936433,37.4954795,126.94092959999999,37.5029509,126.936433,37.5029509,126.94092959999999,0,0,0,0,0,0,,126.936433,37.4954795
37.5029509,126.936433,37.5029509,126.94092959999999,37.5104223,126.936433,37.5104223,126.94092959999999,0,0,0,1,0,0,0.1,126.936433,37.5029509
37.5104223,126.936433,37.5104223,126.94092959999999,37.5178937,126.936433,37.5178937,126.94092959999999,1,0,0,1,0,1,0.3,126.936433,37.5104223
37.5178937,126.936433,37.5178937,126.94092959999999,37.5253651,126.936433,37.5253651,126.94092959999999,0,0,1,0,0,1,0.2,126.936433,37.5178937
37.5253651,126.936433,37.5253651,126.94092959999999,37.5328365,126.936433,37.5328365,126.94092959999999,0,0,0,0,0,0,,126.936433,37.5253651
37.5328365,126.936433,37.5328365,126.94092959999999,37.5403079,126.936433,37.5403079,126.94092959999999,0,0,0,0,0,0,,126.936433,37.5328365
37.5403079,126.936433,37.5403079,126.94092959999999,37.5477793,126.936433,37.5477793,126.94092959999999,0,0,0,0,0,1,0.1,126.936433,37.5403079
37.5477793,126.936433,37.5477793,126.94092959999999,37.5552507,126.936433,37.5552507,126.94092959999999,1,2,1,1,0,1,0.6,126.936433,37.5477793
37.5552507,126.936433,37.5552507,126.94092959999999,37.5627221,126.936433,37.5627221,126.94092959999999,2,2,2,4,1,2,1.3,126.936433,37.5552507
37.5627221,126.936433,37.5627221,126.94092959999999,37.5701935,126.936433,37.5701935,126.94092959999999,0,0,0,0,0,0,,126.936433,37.5627221
37.5701935,126.936433,37.5701935,126.94092959999999,37.5776649,126.936433,37.5776649,126.94092959999999,0,0,0,0,0,0,,126.936433,37.5701935
37.5776649,126.936433,37.5776649,126.94092959999999,37.5851363,126.936433,37.5851363,126.94092959999999,0,1,0,0,0,0,0.1,126.936433,37.5776649
37.5851363,126.936433,37.5851363,126.94092959999999,37.5926077,126.936433,37.5926077,126.94092959999999,0,1,0,0,0,0,0.1,126.936433,37.5851363
37.5926077,126.936433,37.5926077,126.94092959999999,37.6000791,126.936433,37.6000791,126.94092959999999,0,0,0,0,0,0,,126.936433,37.5926077
37.6000791,126.936433,37.6000791,126.94092959999999,37.6075505,126.936433,37.6075505,126.94092959999999,0,0,0,0,0,0,,126.936433,37.6000791
37.6075505,126.936433,37.6075505,126.94092959999999,37.6150219,126.936433,37.6150219,126.94092959999999,0,0,0,0,0,0,,126.936433,37.6075505
37.6150219,126.936433,37.6150219,126.94092959999999,37.6224933,126.936433,37.6224933,126.94092959999999,0,0,0,0,0,0,,126.936433,37.6150219
37.6224933,126.936433,37.6224933,126.94092959999999,37.6299647,126.936433,37.6299647,126.94092959999999,0,0,0,0,0,0,,126.936433,37.6224933
37.6299647,126.936433,37.6299647,126.94092959999999,37.6374361,126.936433,37.6374361,126.94092959999999,0,0,0,0,0,0,,126.936433,37.6299647
37.6374361,126.936433,37.6374361,126.94092959999999,37.6449075,126.936433,37.6449075,126.94092959999999,0,0,0,0,0,1,0.1,126.936433,37.6374361
37.6449075,126.936433,37.6449075,126.94092959999999,37.6523789,126.936433,37.6523789,126.94092959999999,0,0,0,0,0,0,,126.936433,37.6449075
37.4431797,126.9409296,37.4431797,126.9454262,37.4506511,126.9409296,37.4506511,126.9454262,0,0,0,0,0,0,,126.9409296,37.4431797
37.4506511,126.9409296,37.4506511,126.9454262,37.4581225,126.9409296,37.4581225,126.9454262,0,0,0,0,0,0,,126.9409296,37.4506511
37.4581225,126.9409296,37.4581225,126.9454262,37.4655939,126.9409296,37.4655939,126.9454262,0,0,0,0,0,0,,126.9409296,37.4581225
37.4655939,126.9409296,37.4655939,126.9454262,37.4730653,126.9409296,37.4730653,126.9454262,0,1,0,0,0,0,0.1,126.9409296,37.4655939
37.4730653,126.9409296,37.4730653,126.9454262,37.4805367,126.9409296,37.4805367,126.9454262,0,0,0,0,0,0,,126.9409296,37.4730653
37.4805367,126.9409296,37.4805367,126.9454262,37.4880081,126.9409296,37.4880081,126.9454262,0,1,2,1,0,0,0.4,126.9409296,37.4805367
37.4880081,126.9409296,37.4880081,126.9454262,37.4954795,126.9409296,37.4954795,126.9454262,0,0,0,0,0,0,,126.9409296,37.4880081
37.4954795,126.9409296,37.4954795,126.9454262,37.5029509,126.9409296,37.5029509,126.9454262,0,0,0,0,0,2,0.2,126.9409296,37.4954795
37.5029509,126.9409296,37.5029509,126.9454262,37.5104223,126.9409296,37.5104223,126.9454262,0,1,0,0,0,0,0.1,126.9409296,37.5029509
37.5104223,126.9409296,37.5104223,126.9454262,37.5178937,126.9409296,37.5178937,126.9454262,0,2,2,1,1,1,0.7,126.9409296,37.5104223
37.5178937,126.9409296,37.5178937,126.9454262,37.5253651,126.9409296,37.5253651,126.9454262,0,0,0,0,0,0,,126.9409296,37.5178937
37.5253651,126.9409296,37.5253651,126.9454262,37.5328365,126.9409296,37.5328365,126.9454262,0,0,0,0,0,0,,126.9409296,37.5253651
37.5328365,126.9409296,37.5328365,126.9454262,37.5403079,126.9409296,37.5403079,126.9454262,0,0,1,0,0,0,0.1,126.9409296,37.5328365
37.5403079,126.9409296,37.5403079,126.9454262,37.5477793,126.9409296,37.5477793,126.9454262,1,0,0,0,0,1,0.2,126.9409296,37.5403079
37.5477793,126.9409296,37.5477793,126.9454262,37.5552507,126.9409296,37.5552507,126.9454262,1,0,0,1,0,0,0.2,126.9409296,37.5477793
37.5552507,126.9409296,37.5552507,126.9454262,37.5627221,126.9409296,37.5627221,126.9454262,0,0,2,0,0,0,0.2,126.9409296,37.5552507
