지점명,지점주소,y,x
스타벅스 양재역점,서울 서초구 강남대로 202 모산빌딩,37.4823264528673,127.036861922329
스타벅스 몬테소리점,서울 서초구 강남대로 399 한국몬테소리 빌딩,37.4982667167977,127.026842105662
스타벅스 노원역점,서울 노원구 동일로 1413 남성빌딩 1층,37.6547688511508,127.060019298479
스타벅스 서울역동자동점,서울 용산구 한강대로 372 센트레빌 아스테리움 서울 KDB생명타워 1층,37.5516764562618,126.972921582851
스타벅스 금호역점,서울 성동구 동호로 99,37.5480320424066,127.015349539879
스타벅스 천호로데오점,서울 강동구 천호대로 1037,37.5378379676663,127.12733248525
스타벅스 수서역R점,서울 강남구 광평로 281,37.4881167693611,127.103068802127
스타벅스 화곡동점,서울 강서구 화곡로 142,37.5405665780291,126.837581836675
스타벅스 스타필드코엑스몰 R점,서울 강남구 봉은사로 524,37.5129436953442,127.057114235894
스타벅스 선유동이레빌딩점,서울 영등포구 선유동2로 57 이레빌딩,37.5338259242698,126.896882129276
스타벅스 양재강남빌딩R점,서울 강남구 남부순환로 2621,37.4852524629892,127.036620943423
스타벅스 신사역점,서울 강남구 도산대로 108 렉스타워 1층,37.5161918332017,127.020655869811
스타벅스 여의도역R점,서울 영등포구 의사당대로 83 한국휴렛팩커드빌딩 1층,37.5233667660094,126.923451000009
스타벅스 사당역점,서울 동작구 동작대로 21 양지빌딩 1-3층,37.4784816221514,126.981362070757
스타벅스 오목교역점,서울 양천구 오목로 354,37.5239812598499,126.876796062529
스타벅스 사당로데오점,서울 서초구 방배천로 5-4,37.4773430497769,126.982161655689
스타벅스 강남구청역점,서울 강남구 선릉로 669 웰빙센터 1층,37.5166119773031,127.041258693516
스타벅스 발산역점,서울 강서구 강서로 388 1층,37.5601872593484,126.839308151992
스타벅스 신용산역점,서울 용산구 한강대로 95,37.5288173852679,126.966653789116
스타벅스 이수역점,서울 서초구 동작대로 112 한신 휴플러스 1층,37.4865041383713,126.982705263045
스타벅스 방배카페거리점,서울 서초구 방배중앙로 162,37.4935343927393,126.986570860605
스타벅스 석촌서호점,서울 송파구 석촌호수로 176 1층,37.5063728142812,127.096628015109
