지점명,지점주소,y,x
CU 명지대후문점,서울 서대문구 명지대1나길 1,37.5811621957802,126.922785387203
CU 삼양사거리역점,서울 강북구 삼양로 188 1층,37.6206552978643,127.02089791537
CU 중계위성점,서울 노원구 한글비석로 231 위성프라자 1층 103호,37.6482167668096,127.07631718429
CU 불광NC점,서울 은평구 통일로65길 12-8 1층,37.6096386879499,126.929605870228
CU 망우점,서울 중랑구 망우로 410,37.5989760103786,127.097613134309
CU 청담영동점,서울 강남구 도산대로101길 3,37.5253017908224,127.052593679812
CU 수유대로점,서울 강북구 노해로 121,37.6460584538069,127.02442083476
CU M강남역점,서울 강남구 테헤란로 101 강남역 구내상가,37.4986232309429,127.028065727387
CU 삼성본점,서울 강남구 테헤란로81길 10,37.5079456501219,127.057286979329
CU M잠실롯데타워점,서울 송파구 올림픽로 305 잠실역8호선 -1층 E호,37.5149771693164,127.10421637903
CU 뉴사당점,서울 동작구 남부순환로 2061,37.4769040573805,126.977787556475
CU 서초도씨에빛점,서울 서초구 강남대로 359 대우도씨에빛2 1층 106호,37.4947989581217,127.02860980273
CU 타워팰리스점,서울 강남구 언주로30길 56 타워팰리스1차 1층 104호,37.4880695220981,127.053483219997
CU 서울숲공원1호점,서울 성동구 뚝섬로 273,37.5430701468405,127.041799099222
CU 대림지성점,서울 영등포구 디지털로 431,37.4945164986924,126.905398978679
CU 고대동문점,서울 성북구 고려대로24길 56,37.5836656862224,127.029314015985
CU 성내중앙점,서울 강동구 강동대로53길 22,37.5237538933807,127.132000872937
CU 수유삼양점,서울 강북구 삼양로80나길 69,37.6340756756655,127.020887511579
CU 홍대동교로점,서울 마포구 동교로 190,37.5570753577831,126.922527195449
CU 송파푸르지오2호점,서울 송파구 새말로 62 송파푸르지오 상가1층 153호,37.4808342941547,127.121276830066
CU 관악이글점,서울 관악구 남부순환로 1873 대주빌딩,37.4795585402682,126.95797129344
CU 오류현대점,서울 구로구 경인로20나길 30,37.4948295171349,126.842024178038
CU 서울대스위트점,서울 관악구 관악로 157 1층,37.4794586323098,126.952089586254
CU 청담강변점,서울 강남구 압구정로79길 25,37.5253178743328,127.049140464498
CU 가락시영점,서울 송파구 가락로 74,37.499981558058,127.104433587879
CU 청담보람점,서울 강남구 선릉로 844 신안상가1층2호,37.52720407102,127.040751478937
CU 논현광명점,서울 강남구 강남대로 506 광명빌딩,37.5074834559805,127.023497392404
CU M신도림역점,서울 구로구 새말로 지하 117-21 구내상가 번호,37.5087701449787,126.891080501385
