bottom_left_y,bottom_left_x,bottom_right_y,bottom_right_x,top_left_y,top_left_x,top_right_y,top_right_x,starbucks,seven11,gs25,olive0,mcdonalds,cu
37.4954795,126.81952140000001,37.4954795,126.824018,37.502950899999995,126.81952140000001,37.502950899999995,126.824018,0,0,0,0,0,0
37.547779299999995,126.81952140000001,37.547779299999995,126.824018,37.5552507,126.81952140000001,37.5552507,126.824018,0,0,0,0,0,0
37.5552507,126.81952140000001,37.5552507,126.824018,37.5627221,126.81952140000001,37.5627221,126.824018,0,0,0,0,0,0
37.5627221,126.81952140000001,37.5627221,126.824018,37.5701935,126.81952140000001,37.5701935,126.824018,0,1,0,0,0,0
37.5701935,126.81952140000001,37.5701935,126.824018,37.577664899999995,126.81952140000001,37.577664899999995,126.824018,0,0,0,0,0,0
37.577664899999995,126.81952140000001,37.577664899999995,126.824018,37.585136299999995,126.81952140000001,37.585136299999995,126.824018,0,0,0,0,0,0
37.585136299999995,126.81952140000001,37.585136299999995,126.824018,37.5926077,126.81952140000001,37.5926077,126.824018,0,0,0,0,0,0
37.5926077,126.81952140000001,37.5926077,126.824018,37.6000791,126.81952140000001,37.6000791,126.824018,0,0,0,0,0,0
37.4805367,126.824018,37.4805367,126.8285146,37.4880081,126.824018,37.4880081,126.8285146,0,0,0,0,0,0
37.4880081,126.824018,37.4880081,126.8285146,37.4954795,126.824018,37.4954795,126.8285146,0,0,0,0,0,0
37.4954795,126.824018,37.4954795,126.8285146,37.502950899999995,126.824018,37.502950899999995,126.8285146,0,0,0,0,0,0
37.502950899999995,126.824018,37.502950899999995,126.8285146,37.5104223,126.824018,37.5104223,126.8285146,0,0,0,0,0,0
37.5328365,126.824018,37.5328365,126.8285146,37.540307899999995,126.824018,37.540307899999995,126.8285146,0,2,0,0,0,0
37.540307899999995,126.824018,37.540307899999995,126.8285146,37.547779299999995,126.824018,37.547779299999995,126.8285146,0,0,0,0,0,0
37.547779299999995,126.824018,37.547779299999995,126.8285146,37.5552507,126.824018,37.5552507,126.8285146,0,0,0,0,0,0
37.5552507,126.824018,37.5552507,126.8285146,37.5627221,126.824018,37.5627221,126.8285146,0,3,1,0,0,1
37.5627221,126.824018,37.5627221,126.8285146,37.5701935,126.824018,37.5701935,126.8285146,1,0,0,1,0,2
37.5701935,126.824018,37.5701935,126.8285146,37.577664899999995,126.824018,37.577664899999995,126.8285146,0,1,0,0,0,0
37.577664899999995,126.824018,37.577664899999995,126.8285146,37.585136299999995,126.824018,37.585136299999995,126.8285146,0,0,0,0,0,0
37.585136299999995,126.824018,37.585136299999995,126.8285146,37.5926077,126.824018,37.5926077,126.8285146,0,0,0,0,0,0
37.4805367,126.82851459999999,37.4805367,126.8330112,37.4880081,126.82851459999999,37.4880081,126.8330112,0,0,0,0,0,0
37.4880081,126.82851459999999,37.4880081,126.8330112,37.4954795,126.82851459999999,37.4954795,126.8330112,0,0,0,0,0,0
37.4954795,126.82851459999999,37.4954795,126.8330112,37.502950899999995,126.82851459999999,37.502950899999995,126.8330112,0,0,0,0,0,0
37.502950899999995,126.82851459999999,37.502950899999995,126.8330112,37.5104223,126.82851459999999,37.5104223,126.8330112,0,0,0,0,0,0
37.5104223,126.82851459999999,37.5104223,126.8330112,37.5178937,126.82851459999999,37.5178937,126.8330112,0,0,0,1,0,0
37.5178937,126.82851459999999,37.5178937,126.8330112,37.5253651,126.82851459999999,37.5253651,126.8330112,0,0,0,0,0,0
37.5253651,126.82851459999999,37.5253651,126.8330112,37.5328365,126.82851459999999,37.5328365,126.8330112,1,0,0,0,1,0
37.5328365,126.82851459999999,37.5328365,126.8330112,37.540307899999995,126.82851459999999,37.540307899999995,126.8330112,0,0,0,0,0,0
37.540307899999995,126.82851459999999,37.540307899999995,126.8330112,37.547779299999995,126.82851459999999,37.547779299999995,126.8330112,0,0,0,0,0,0
37.547779299999995,126.82851459999999,37.547779299999995,126.8330112,37.5552507,126.82851459999999,37.5552507,126.8330112,0,0,0,0,0,0
37.5552507,126.82851459999999,37.5552507,126.8330112,37.5627221,126.82851459999999,37.5627221,126.8330112,0,2,0,0,0,1
37.5627221,126.82851459999999,37.5627221,126.8330112,37.5701935,126.82851459999999,37.5701935,126.8330112,0,0,1,0,0,0
37.5701935,126.82851459999999,37.5701935,126.8330112,37.577664899999995,126.82851459999999,37.577664899999995,126.8330112,0,0,0,0,0,0
37.577664899999995,126.82851459999999,37.577664899999995,126.8330112,37.585136299999995,126.82851459999999,37.585136299999995,126.8330112,0,0,0,0,0,0
37.585136299999995,126.82851459999999,37.585136299999995,126.8330112,37.5926077,126.82851459999999,37.5926077,126.8330112,0,0,0,0,0,0
37.4805367,126.8330112,37.4805367,126.8375078,37.4880081,126.8330112,37.4880081,126.8375078,0,0,0,0,0,0
37.4880081,126.8330112,37.4880081,126.8375078,37.4954795,126.8330112,37.4954795,126.8375078,0,0,1,0,0,0
37.4954795,126.8330112,37.4954795,126.8375078,37.502950899999995,126.8330112,37.502950899999995,126.8375078,0,0,0,0,0,0
37.502950899999995,126.8330112,37.502950899999995,126.8375078,37.5104223,126.8330112,37.5104223,126.8375078,0,0,0,0,0,0
37.5104223,126.8330112,37.5104223,126.8375078,37.5178937,126.8330112,37.5178937,126.8375078,0,0,0,0,0,0
37.5178937,126.8330112,37.5178937,126.8375078,37.5253651,126.8330112,37.5253651,126.8375078,0,0,0,1,0,0
37.5253651,126.8330112,37.5253651,126.8375078,37.5328365,126.8330112,37.5328365,126.8375078,0,0,1,0,0,0
37.5328365,126.8330112,37.5328365,126.8375078,37.540307899999995,126.8330112,37.540307899999995,126.8375078,0,1,0,0,0,0
37.540307899999995,126.8330112,37.540307899999995,126.8375078,37.547779299999995,126.8330112,37.547779299999995,126.8375078,0,0,0,0,1,0
37.547779299999995,126.8330112,37.547779299999995,126.8375078,37.5552507,126.8330112,37.5552507,126.8375078,1,1,0,1,0,0
37.5552507,126.8330112,37.5552507,126.8375078,37.5627221,126.8330112,37.5627221,126.8375078,2,0,0,0,0,2
37.5627221,126.8330112,37.5627221,126.8375078,37.5701935,126.8330112,37.5701935,126.8375078,0,0,1,0,0,0
37.5701935,126.8330112,37.5701935,126.8375078,37.577664899999995,126.8330112,37.577664899999995,126.8375078,0,0,0,0,0,0
37.577664899999995,126.8330112,37.577664899999995,126.8375078,37.585136299999995,126.8330112,37.585136299999995,126.8375078,0,0,0,0,0,0
37.4805367,126.8375078,37.4805367,126.8420044,37.4880081,126.8375078,37.4880081,126.8420044,0,0,0,1,0,0
37.4880081,126.8375078,37.4880081,126.8420044,37.4954795,126.8375078,37.4954795,126.8420044,0,1,0,0,0,0
37.4954795,126.8375078,37.4954795,126.8420044,37.502950899999995,126.8375078,37.502950899999995,126.8420044,0,0,0,0,0,0
37.502950899999995,126.8375078,37.502950899999995,126.8420044,37.5104223,126.8375078,37.5104223,126.8420044,0,0,0,0,0,0
37.5104223,126.8375078,37.5104223,126.8420044,37.5178937,126.8375078,37.5178937,126.8420044,0,0,0,0,0,0
37.5178937,126.8375078,37.5178937,126.8420044,37.5253651,126.8375078,37.5253651,126.8420044,0,0,0,0,1,0
37.5253651,126.8375078,37.5253651,126.8420044,37.5328365,126.8375078,37.5328365,126.8420044,0,0,0,0,0,0
37.5328365,126.8375078,37.5328365,126.8420044,37.540307899999995,126.8375078,37.540307899999995,126.8420044,0,0,0,0,0,1
37.540307899999995,126.8375078,37.540307899999995,126.8420044,37.547779299999995,126.8375078,37.547779299999995,126.8420044,1,0,0,1,0,2
37.547779299999995,126.8375078,37.547779299999995,126.8420044,37.5552507,126.8375078,37.5552507,126.8420044,0,0,1,0,0,0
37.5552507,126.8375078,37.5552507,126.8420044,37.5627221,126.8375078,37.5627221,126.8420044,1,1,0,3,0,2
37.5627221,126.8375078,37.5627221,126.8420044,37.5701935,126.8375078,37.5701935,126.8420044,1,1,0,1,0,1
37.5701935,126.8375078,37.5701935,126.8420044,37.577664899999995,126.8375078,37.577664899999995,126.8420044,0,1,1,0,0,1
37.577664899999995,126.8375078,37.577664899999995,126.8420044,37.585136299999995,126.8375078,37.585136299999995,126.8420044,0,0,0,0,0,0
37.4805367,126.8420044,37.4805367,126.846501,37.4880081,126.8420044,37.4880081,126.846501,0,0,0,0,0,0
37.4880081,126.8420044,37.4880081,126.846501,37.4954795,126.8420044,37.4954795,126.846501,0,1,0,0,0,1
37.4954795,126.8420044,37.4954795,126.846501,37.502950899999995,126.8420044,37.502950899999995,126.846501,1,1,1,1,0,0
37.502950899999995,126.8420044,37.502950899999995,126.846501,37.5104223,126.8420044,37.5104223,126.846501,0,0,0,0,0,0
37.5104223,126.8420044,37.5104223,126.846501,37.5178937,126.8420044,37.5178937,126.846501,0,0,1,0,0,0
37.5178937,126.8420044,37.5178937,126.846501,37.5253651,126.8420044,37.5253651,126.846501,0,0,0,0,0,0
37.5253651,126.8420044,37.5253651,126.846501,37.5328365,126.8420044,37.5328365,126.846501,1,2,3,1,0,1
37.5328365,126.8420044,37.5328365,126.846501,37.540307899999995,126.8420044,37.540307899999995,126.846501,0,1,1,0,0,0
37.540307899999995,126.8420044,37.540307899999995,126.846501,37.547779299999995,126.8420044,37.547779299999995,126.846501,0,1,1,0,0,0
37.547779299999995,126.8420044,37.547779299999995,126.846501,37.5552507,126.8420044,37.5552507,126.846501,0,0,0,0,0,0
37.5552507,126.8420044,37.5552507,126.846501,37.5627221,126.8420044,37.5627221,126.846501,1,1,0,0,0,1
37.5627221,126.8420044,37.5627221,126.846501,37.5701935,126.8420044,37.5701935,126.846501,0,0,0,0,0,0
37.5701935,126.8420044,37.5701935,126.846501,37.577664899999995,126.8420044,37.577664899999995,126.846501,0,0,0,0,0,0
37.577664899999995,126.8420044,37.577664899999995,126.846501,37.585136299999995,126.8420044,37.585136299999995,126.846501,0,0,0,0,0,0
37.4880081,126.846501,37.4880081,126.8509976,37.4954795,126.846501,37.4954795,126.8509976,0,0,0,0,0,0
37.4954795,126.846501,37.4954795,126.8509976,37.502950899999995,126.846501,37.502950899999995,126.8509976,0,0,0,0,0,0
37.502950899999995,126.846501,37.502950899999995,126.8509976,37.5104223,126.846501,37.5104223,126.8509976,0,0,0,0,0,0
37.5104223,126.846501,37.5104223,126.8509976,37.5178937,126.846501,37.5178937,126.8509976,0,0,0,0,0,0
37.5178937,126.846501,37.5178937,126.8509976,37.5253651,126.846501,37.5253651,126.8509976,0,0,0,0,0,0
37.5253651,126.846501,37.5253651,126.8509976,37.5328365,126.846501,37.5328365,126.8509976,0,0,1,0,0,2
37.5328365,126.846501,37.5328365,126.8509976,37.540307899999995,126.846501,37.540307899999995,126.8509976,0,0,1,0,0,0
37.540307899999995,126.846501,37.540307899999995,126.8509976,37.547779299999995,126.846501,37.547779299999995,126.8509976,0,1,0,0,0,0
37.547779299999995,126.846501,37.547779299999995,126.8509976,37.5552507,126.846501,37.5552507,126.8509976,0,1,1,1,0,0
37.5552507,126.846501,37.5552507,126.8509976,37.5627221,126.846501,37.5627221,126.8509976,0,0,0,0,0,0
37.5627221,126.846501,37.5627221,126.8509976,37.5701935,126.846501,37.5701935,126.8509976,0,0,1,1,0,0
37.5701935,126.846501,37.5701935,126.8509976,37.577664899999995,126.846501,37.577664899999995,126.8509976,0,0,0,0,0,0
37.4880081,126.8509976,37.4880081,126.85549420000001,37.4954795,126.8509976,37.4954795,126.85549420000001,0,0,0,0,0,1
37.4954795,126.8509976,37.4954795,126.85549420000001,37.502950899999995,126.8509976,37.502950899999995,126.85549420000001,0,0,0,0,0,0
37.502950899999995,126.8509976,37.502950899999995,126.85549420000001,37.5104223,126.8509976,37.5104223,126.85549420000001,0,0,0,0,0,0
37.5104223,126.8509976,37.5104223,126.85549420000001,37.5178937,126.8509976,37.5178937,126.85549420000001,0,0,0,0,0,0
37.5178937,126.8509976,37.5178937,126.85549420000001,37.5253651,126.8509976,37.5253651,126.85549420000001,0,0,0,1,0,0
37.5253651,126.8509976,37.5253651,126.85549420000001,37.5328365,126.8509976,37.5328365,126.85549420000001,0,0,0,0,0,0
37.5328365,126.8509976,37.5328365,126.85549420000001,37.540307899999995,126.8509976,37.540307899999995,126.85549420000001,0,1,0,0,0,0
37.540307899999995,126.8509976,37.540307899999995,126.85549420000001,37.547779299999995,126.8509976,37.547779299999995,126.85549420000001,0,0,0,0,0,0
37.547779299999995,126.8509976,37.547779299999995,126.85549420000001,37.5552507,126.8509976,37.5552507,126.85549420000001,0,0,1,0,0,1
37.5552507,126.8509976,37.5552507,126.85549420000001,37.5627221,126.8509976,37.5627221,126.85549420000001,1,0,0,2,0,0
37.5627221,126.8509976,37.5627221,126.85549420000001,37.5701935,126.8509976,37.5701935,126.85549420000001,0,0,0,0,0,0
37.5701935,126.8509976,37.5701935,126.85549420000001,37.577664899999995,126.8509976,37.577664899999995,126.85549420000001,0,0,0,0,0,0
37.4880081,126.85549420000001,37.4880081,126.8599908,37.4954795,126.85549420000001,37.4954795,126.8599908,0,1,0,1,0,0
37.4954795,126.85549420000001,37.4954795,126.8599908,37.502950899999995,126.85549420000001,37.502950899999995,126.8599908,0,0,0,0,0,0
37.502950899999995,126.85549420000001,37.502950899999995,126.8599908,37.5104223,126.85549420000001,37.5104223,126.8599908,0,0,1,0,0,0
37.5104223,126.85549420000001,37.5104223,126.8599908,37.5178937,126.85549420000001,37.5178937,126.8599908,0,0,0,0,0,0
37.5178937,126.85549420000001,37.5178937,126.8599908,37.5253651,126.85549420000001,37.5253651,126.8599908,1,2,1,1,0,1
37.5253651,126.85549420000001,37.5253651,126.8599908,37.5328365,126.85549420000001,37.5328365,126.8599908,0,0,0,0,0,0
37.5328365,126.85549420000001,37.5328365,126.8599908,37.540307899999995,126.85549420000001,37.540307899999995,126.8599908,0,0,0,0,0,0
37.540307899999995,126.85549420000001,37.540307899999995,126.8599908,37.547779299999995,126.85549420000001,37.547779299999995,126.8599908,0,0,0,0,0,0
37.547779299999995,126.85549420000001,37.547779299999995,126.8599908,37.5552507,126.85549420000001,37.5552507,126.8599908,0,0,0,0,0,0
37.5552507,126.85549420000001,37.5552507,126.8599908,37.5627221,126.85549420000001,37.5627221,126.8599908,0,1,0,0,1,0
37.5627221,126.85549420000001,37.5627221,126.8599908,37.5701935,126.85549420000001,37.5701935,126.8599908,0,0,0,0,0,0
37.5701935,126.85549420000001,37.5701935,126.8599908,37.577664899999995,126.85549420000001,37.577664899999995,126.8599908,0,0,0,0,0,0
37.4954795,126.8599908,37.4954795,126.8644874,37.502950899999995,126.8599908,37.502950899999995,126.8644874,0,0,0,0,1,0
37.502950899999995,126.8599908,37.502950899999995,126.8644874,37.5104223,126.8599908,37.5104223,126.8644874,0,1,0,0,0,1
37.5104223,126.8599908,37.5104223,126.8644874,37.5178937,126.8599908,37.5178937,126.8644874,0,1,1,1,1,0
37.5178937,126.8599908,37.5178937,126.8644874,37.5253651,126.8599908,37.5253651,126.8644874,0,0,1,0,0,1
37.5253651,126.8599908,37.5253651,126.8644874,37.5328365,126.8599908,37.5328365,126.8644874,1,0,0,1,1,1
37.5328365,126.8599908,37.5328365,126.8644874,37.540307899999995,126.8599908,37.540307899999995,126.8644874,1,2,0,0,0,0
37.540307899999995,126.8599908,37.540307899999995,126.8644874,37.547779299999995,126.8599908,37.547779299999995,126.8644874,0,0,1,0,0,0
37.547779299999995,126.8599908,37.547779299999995,126.8644874,37.5552507,126.8599908,37.5552507,126.8644874,0,0,2,0,0,0
37.5552507,126.8599908,37.5552507,126.8644874,37.5627221,126.8599908,37.5627221,126.8644874,1,1,0,1,0,0
37.5627221,126.8599908,37.5627221,126.8644874,37.5701935,126.8599908,37.5701935,126.8644874,0,0,0,0,0,0
37.5701935,126.8599908,37.5701935,126.8644874,37.577664899999995,126.8599908,37.577664899999995,126.8644874,0,0,0,0,0,0
37.4954795,126.8644874,37.4954795,126.86898400000001,37.502950899999995,126.8644874,37.502950899999995,126.86898400000001,0,1,0,0,0,0
37.502950899999995,126.8644874,37.502950899999995,126.86898400000001,37.5104223,126.8644874,37.5104223,126.86898400000001,0,0,0,0,0,0
37.5104223,126.8644874,37.5104223,126.86898400000001,37.5178937,126.8644874,37.5178937,126.86898400000001,0,0,0,0,0,0
37.5178937,126.8644874,37.5178937,126.86898400000001,37.5253651,126.8644874,37.5253651,126.86898400000001,1,0,0,0,0,0
37.5253651,126.8644874,37.5253651,126.86898400000001,37.5328365,126.8644874,37.5328365,126.86898400000001,1,0,0,0,0,0
37.5328365,126.8644874,37.5328365,126.86898400000001,37.540307899999995,126.8644874,37.540307899999995,126.86898400000001,0,0,0,0,0,0
37.540307899999995,126.8644874,37.540307899999995,126.86898400000001,37.547779299999995,126.8644874,37.547779299999995,126.86898400000001,0,0,0,0,0,0
37.547779299999995,126.8644874,37.547779299999995,126.86898400000001,37.5552507,126.8644874,37.5552507,126.86898400000001,0,1,0,1,0,1
37.5552507,126.8644874,37.5552507,126.86898400000001,37.5627221,126.8644874,37.5627221,126.86898400000001,0,0,0,0,0,0
37.5627221,126.8644874,37.5627221,126.86898400000001,37.5701935,126.8644874,37.5701935,126.86898400000001,0,0,0,0,0,0
37.5701935,126.8644874,37.5701935,126.86898400000001,37.577664899999995,126.8644874,37.577664899999995,126.86898400000001,0,0,0,0,0,0
37.4954795,126.86898400000001,37.4954795,126.8734806,37.502950899999995,126.86898400000001,37.502950899999995,126.8734806,0,0,0,0,0,0
37.502950899999995,126.86898400000001,37.502950899999995,126.8734806,37.5104223,126.86898400000001,37.5104223,126.8734806,0,0,0,0,0,0
37.5104223,126.86898400000001,37.5104223,126.8734806,37.5178937,126.86898400000001,37.5178937,126.8734806,0,0,0,0,0,0
37.5178937,126.86898400000001,37.5178937,126.8734806,37.5253651,126.86898400000001,37.5253651,126.8734806,0,1,1,1,0,1
37.5253651,126.86898400000001,37.5253651,126.8734806,37.5328365,126.86898400000001,37.5328365,126.8734806,2,0,0,0,0,1
37.5328365,126.86898400000001,37.5328365,126.8734806,37.540307899999995,126.86898400000001,37.540307899999995,126.8734806,0,1,0,0,0,0
37.540307899999995,126.86898400000001,37.540307899999995,126.8734806,37.547779299999995,126.86898400000001,37.547779299999995,126.8734806,0,0,0,0,1,0
37.547779299999995,126.86898400000001,37.547779299999995,126.8734806,37.5552507,126.86898400000001,37.5552507,126.8734806,0,0,1,0,0,0
37.5552507,126.86898400000001,37.5552507,126.8734806,37.5627221,126.86898400000001,37.5627221,126.8734806,0,0,0,0,0,0
37.5627221,126.86898400000001,37.5627221,126.8734806,37.5701935,126.86898400000001,37.5701935,126.8734806,0,0,0,0,0,0
37.5701935,126.86898400000001,37.5701935,126.8734806,37.577664899999995,126.86898400000001,37.577664899999995,126.8734806,0,0,0,0,0,0
37.4954795,126.8734806,37.4954795,126.8779772,37.502950899999995,126.8734806,37.502950899999995,126.8779772,0,0,0,1,0,0
37.502950899999995,126.8734806,37.502950899999995,126.8779772,37.5104223,126.8734806,37.5104223,126.8779772,0,0,1,0,0,0
37.5104223,126.8734806,37.5104223,126.8779772,37.5178937,126.8734806,37.5178937,126.8779772,0,0,0,0,0,0
37.5178937,126.8734806,37.5178937,126.8779772,37.5253651,126.8734806,37.5253651,126.8779772,1,1,0,1,0,2
37.5253651,126.8734806,37.5253651,126.8779772,37.5328365,126.8734806,37.5328365,126.8779772,3,0,0,1,0,0
37.5328365,126.8734806,37.5328365,126.8779772,37.540307899999995,126.8734806,37.540307899999995,126.8779772,0,0,0,0,0,0
37.540307899999995,126.8734806,37.540307899999995,126.8779772,37.547779299999995,126.8734806,37.547779299999995,126.8779772,1,1,0,1,0,0
37.547779299999995,126.8734806,37.547779299999995,126.8779772,37.5552507,126.8734806,37.5552507,126.8779772,0,0,0,0,0,0
37.5552507,126.8734806,37.5552507,126.8779772,37.5627221,126.8734806,37.5627221,126.8779772,0,0,0,0,0,0
37.5627221,126.8734806,37.5627221,126.8779772,37.5701935,126.8734806,37.5701935,126.8779772,0,0,0,0,0,0
