,bus_stop_name,bus_stop_standard_id,bus_stop_ars_id,bus_stop_geo_lat,bus_stop_geo_lng
0,종로2가사거리,100000001,1001,37.569765125100005,126.9877498816
1,창경궁.서울대학교병원,100000002,1002,37.5791830159,126.9965660023
2,명륜3가.성대입구,100000003,1003,37.5826711749,126.99834010040001
3,종로2가.삼일교,100000004,1004,37.5685792736,126.9876130976
4,혜화동로터리.여운형활동터,100000005,1005,37.586242999999996,127.00174399999999
5,경기상고,100000006,1101,37.5875502159,126.96936345540001
6,신교동,100000007,1102,37.5832657654,126.97026536870001
7,경기상고,100000008,1103,37.5871907861,126.9697701102
8,경복고교,100000009,1104,37.585113193000005,126.9710436571
9,청운중학교,100000010,1105,37.5878519552,126.9725135095
10,자하문고개.윤동주문학관,100000011,1106,37.5921866176,126.96712618049999
11,자하문고개.윤동주문학관,100000012,1107,37.5923353152,126.9671906625
12,청운중학교,100000013,1108,37.5881285775,126.97246131979999
13,경복고교,100000014,1109,37.584966342600005,126.9711546793
14,통인시장종로구보건소,100000015,1110,37.5803257033,126.97105004040002
15,통인시장종로구보건소,100000016,1111,37.580513211799996,126.9713851083
16,효자동,100000017,1112,37.583091043,126.9706209712
17,사직단.어린이도서관,100000018,1113,37.5751355316,126.9679907155
18,사직동주민센터,100000019,1114,37.5761834563,126.97132449620001
19,경복궁역,100000020,1115,37.5768666917,126.97219601
20,경복궁역,100000021,1116,37.577671386300004,126.9722828893
21,경복궁,100000022,1117,37.5755767894,126.9787471496
22,KT광화문지사,100000023,1118,37.5724064843,126.9773193291
23,광화문,100000025,1120,37.569845398000005,126.9763838838
24,서울역사박물관.경교장.강북삼성병원,100000028,1123,37.570023,126.971248
25,광화문.금호아시아나본관앞,100000029,1124,37.5702880403,126.9731335513
26,광화문,100000030,1125,37.570365,126.97583700000001
27,세종문화회관,100000031,1126,37.5726577416,126.9765652658
28,서울지방경찰청.경복궁역,100000032,1127,37.5757446636,126.9714842989
29,사직단,100000033,1128,37.574855345799996,126.96818896100001
30,광화문광화문빌딩,100000034,1129,37.569450752,126.9765458935
31,덕성여중고,100000035,1130,37.5759017489,126.9820170203
32,안국역.종로경찰서.인사동,100000036,1131,37.5760695565,126.9839957858
33,국민은행세검정지점,100000037,1132,37.6046629766,126.9608880061
34,세검정초등학교,100000038,1133,37.602502279899994,126.9612198463
35,세검정.상명대,100000039,1134,37.600732598899995,126.9587223861
36,상명대입구.석파랑,100000040,1135,37.5994133537,126.958570225
37,하림각,100000041,1136,37.598133066500004,126.96170682350001
38,자하문터널입구.석파정,100000042,1137,37.5955935123,126.9636434993
39,부암동주민센터.무계원,100000043,1138,37.5927380599,126.9639574356
40,부암동주민센터.무계원,100000044,1139,37.5927861733,126.96514192110001
41,자하문터널입구.석파정,100000045,1140,37.5955575712,126.9639775924
42,하림각,100000046,1141,37.598147647800005,126.962215308
43,상명대입구.세검정교회,100000047,1142,37.5996163318,126.9592405649
44,세검정.상명대,100000048,1143,37.600552455300004,126.9589342697
45,세검정초등학교,100000049,1144,37.6022680671,126.9614328894
46,국민은행세검정지점,100000051,1146,37.6047191923,126.96120881350001
47,승가사입구,100000053,1148,37.6115844138,126.9563059978
48,구기동현대빌라,100000054,1149,37.6100355035,126.9564575503
49,구기터널.삼성출판박물관,100000055,1150,37.6086098941,126.95621032940001
50,구기터널.삼성출판박물관,100000056,1151,37.6083054034,126.9564166508
51,구기동,100000057,1152,37.6069644475,126.95852979280001
52,구기동,100000058,1153,37.6070088003,126.95910174790001
53,승가사입구,100000059,1154,37.61148,126.95648200000001
54,갑을씨티텔앞,100000060,1155,37.6043709709,126.9635350292
55,평창파출소,100000061,1156,37.6053223656,126.9660432906
56,평창동주민센터,100000062,1157,37.6066073749,126.9695663093
57,일성아파트,100000063,1158,37.6087663115,126.9729985215
58,롯데아파트,100000064,1159,37.6104295575,126.97646620190001
59,롯데아파트,100000065,1160,37.610248,126.976652
60,벽산평창힐스아파트,100000066,1161,37.60819,126.972797
61,예능교회,100000067,1162,37.606517,126.97
62,서울예술고등학교.평창동주민센터,100000068,1163,37.605778760599996,126.9676276108
63,화정박물관,100000069,1164,37.6045038178,126.9648102665
64,독립문역.서대문형무소역사관,100000072,1167,37.5732126863,126.9594644024
65,서대문.서울시교육청,100000073,1168,37.5682538056,126.9645273358
66,독립문,100000075,1171,37.5711733169,126.9615632709
67,창덕궁.서울돈화문국악당,100000076,1172,37.5775405746,126.98853944790001
68,무교동,100000077,1173,37.5692423794,126.98026817559999
69,청계1가.광교,100000078,1174,37.568684389,126.9849267193
70,청계2가.수표교,100000079,1175,37.5684371825,126.9906741813
71,청계4가.세운교,100000080,1176,37.5688691218,126.9964906282
72,청계5가.광장시장,100000081,1177,37.5694512793,126.9997973605
73,원남동,100000102,1198,37.5745325055,126.9973383362
74,창덕궁.서울돈화문국악당,100000103,1199,37.5771946373,126.9878777332
75,안국역.종로경찰서.인사동,100000104,1200,37.5757849018,126.9842425956
76,조계사,100000105,1201,37.5723660209,126.9832244185
77,조계사,100000106,1202,37.5724858087,126.9828258888
78,안국동,100000107,1203,37.5746105669,126.9827201116
79,종로5가.효제동.김상옥의거터,100000108,1204,37.5745,127.00223000000001
80,종로5가.효제초등학교,100000109,1205,37.572879013299996,127.0021442279
81,종로5가,100000116,1212,37.5705596025,127.00218265219999
82,청계6가.동대문시장,100000117,1213,37.569835110300005,127.00284942030001
83,동대문,100000118,1214,37.5717262368,127.00841262520001
84,충신동,100000119,1215,37.5740223509,127.006278812
85,충신동,100000121,1217,37.5744602778,127.0063433807
86,현대그룹빌딩,100000122,1218,37.575873,127.000533
87,통신대(이화장),100000123,1219,37.578043,127.00243700000001
88,혜화역.마로니에공원,100000124,1220,37.5811194873,127.0022769364
89,혜화역.서울대병원입구,100000125,1221,37.581063625700004,127.0019395272
90,통신대(이화장),100000126,1222,37.5781296741,127.0019937965
91,이화동(이화장),100000127,1223,37.576119355,127.0006951494
92,창경궁.서울대학교병원,100000128,1224,37.5788279947,126.9968717143
93,이화동(이화장),100000129,1225,37.575937291399995,127.00327081719999
94,혜화동로터리,100000130,1226,37.5857646257,127.0007246792
95,명륜동2가.성균관대입구,100000131,1227,37.5833334862,126.99939876229999
96,혜화역.서울연극센터(장면총리가옥),100000132,1228,37.584022814,127.0013281701
97,혜화역.동성중고(장면총리가옥),100000133,1229,37.5845697705,127.00171768870001
98,종로구민회관.창신동두산아파트,100000135,1231,37.5740926792,127.0155555279
99,동묘역앞,100000139,1235,37.571684956599995,127.0156014431
100,동묘역앞,100000140,1236,37.5718984771,127.0158879092
101,창신3동주민센터,100000142,1238,37.578413,127.015178
102,숭인1동주민센터,100000143,1239,37.5787720457,127.0155485759
103,동묘역.롯데캐슬천지인,100000144,1240,37.5741800523,127.0158023517
104,신설동로터리,100000147,1243,37.5759288312,127.0227802373
105,구기동현대빌라,100000150,1246,37.609682,126.956622
106,광장시장,100000151,1247,37.5694963125,126.99774379459998
107,혜화경찰서,100000153,1249,37.5725807445,126.9974787875
108,서울역사박물관.김구집무실(경교장),100000154,1250,37.5699003386,126.97213180770001
109,청계3가.관수교,100000155,1251,37.5686887917,126.9937793705
110,청계6가.버들다리,100000156,1252,37.569930386799996,127.0080377075
111,청계7가.맑은내다리,100000157,1253,37.5699975315,127.0129554377
112,청계8가.영도교,100000158,1254,37.5709465856,127.0182311268
113,원남동사거리,100000159,1256,37.5757228744,126.99821468389999
114,숭인동,100000165,1262,37.5742721533,127.0204373408
115,조계사,100000169,1267,37.572800338,126.9831609226
116,세종문화회관,100000174,1272,37.5733335205,126.9763658004
117,이화동(이화장),100000179,1277,37.576257,127.002955
118,상명대정문,100000180,1278,37.6016197182,126.95502071780001
119,이북오도청,100000181,1279,37.6130503244,126.95588829729999
120,상명대입구.세검정교회,100000188,1286,37.5994435122,126.9597921957
121,상명대입구.석파랑,100000189,1287,37.5995718125,126.95819414040001
122,종로중부새마을금고,100000190,1288,37.5724174899,127.0065911394
123,신설동로터리.신한은행앞.서울풍물시장,100000191,1289,37.574386097399994,127.02311827690001
124,청계2가.삼일교,100000192,1291,37.5684458702,126.9872214307
125,청계8가.황학교,100000193,1292,37.5721307298,127.0227870051
126,광화문,100000329,1762,37.5703260433,126.9738331615
127,종로1가,100000330,1763,37.570370000000004,126.980129
128,종로2가,100000333,1766,37.5699685262,126.98557513780001
129,종로3가,100000334,1767,37.5705896376,126.99315531180001
130,종로3가,100000335,1768,37.570102425500004,126.99099321860001
131,종로4가,100000336,1769,37.5704208133,126.99687999049999
132,동대문종합시장종로6가,100000338,1771,37.5707920608,127.0032060634
133,경복궁역,100000343,1777,37.5761780936,126.97150564479999
134,경복궁역,100000344,1778,37.5757554359,126.971315603
135,안국역,100000345,1779,37.5766137515,126.985229602
136,안국역,100000346,1780,37.5763185096,126.98550598290001
137,창덕궁,100000347,1781,37.577527902199996,126.9887919183
138,성대입구,100000348,1782,37.5835875947,126.9997033431
139,평창동삼성아파트,100000355,1293,37.610966999999995,126.97836799999999
140,창경궁.고궁호텔.메이플레이스호텔,100000360,1733,37.5765581609,126.99744921690001
141,영천시장,100000362,13037,37.5696103835,126.963006327
142,영천시장,100000363,13036,37.5699391328,126.9625329584
143,동묘앞,100000364,1245,37.573729219899995,127.0178163138
144,동대문(흥인지문),100000365,1037,37.5719529259,127.0120461121
145,동묘앞,100000366,1041,37.5737255179,127.0184514373
146,동묘앞,100000367,1044,37.574243448400004,127.01967200850001
147,서대문역사거리.적십자병원,100000368,1169,37.5671081521,126.9675878497
148,안국역.종로경찰서.인사동,100000369,1295,37.5764011758,126.984768262
149,안국역.종로경찰서.인사동,100000370,1294,37.5763329308,126.98553654860001
150,창덕궁,100000371,1296,37.5772280879,126.9890031166
151,세종문화회관,100000374,1894,37.5722306242,126.9765653997
152,인사동.아벤트리호텔,100000375,1893,37.5730319178,126.983156342
153,강북삼성병원,100000376,1165,37.568145926999996,126.96860048280001
154,서울역사박물관.경희궁앞,100000379,1008,37.569412,126.97060900000001
155,서울역사박물관.경희궁앞,100000380,1007,37.569134999999996,126.97038
156,광화문,100000384,1009,37.570135474000004,126.9752507511
157,광화문,100000385,1010,37.570216807,126.97808548799999
158,종로1가,100000386,1011,37.5701184824,126.9809105247
159,종로1가,100000387,1012,37.5702290311,126.9813906402
160,종로2가,100000388,1013,37.5701386788,126.98554269979999
161,종로2가,100000389,1014,37.5702571998,126.98624745020001
162,종로3가.탑골공원,100000390,1015,37.5702449756,126.98956467209999
163,종로3가.탑골공원,100000391,1016,37.5703605443,126.9899877751
164,종로4가.종묘,100000392,1017,37.5705069968,126.99472188959999
165,종로4가.종묘,100000393,1018,37.5706271118,126.9952838124
166,종로5가.광장시장,100000394,1019,37.570756793,126.9988498093
167,종로5가.광장시장,100000395,1020,37.5708806279,126.9993346185
168,종로6가.동대문종합시장,100000396,1021,37.5709624756,127.0034638793
169,종로6가.동대문종합시장,100000397,1022,37.5711272339,127.0057137364
170,동대문역.흥인지문,100000398,1023,37.572302321900004,127.01345123879999
171,JW메리어트동대문호텔,100000399,1901,37.5703018655,127.0094731042
172,경진빌라,100900002,1863,37.601864091100005,126.9579482257
173,혜화초등학교,100900003,1532,37.5872532276,126.99985166430001
174,명륜시장.성대후문,100900004,1864,37.5887246101,126.99523051620001
175,오거리.한옥마을입구,100900005,1530,37.5794963204,126.9695411172
176,완성빌라,100900006,1865,37.6033399708,126.9576665157
177,삼청파출소,100900007,1529,37.581813661999995,126.9812510491
178,양현관,100900008,1866,37.5897680031,126.9937685575
179,종로5가입구.혜화경찰서,100900009,1528,37.571747236,126.99754108100001
180,상명대후문,100900010,1868,37.6040715802,126.9574633677
181,원서고개,100900011,1526,37.583080553,126.9878088426
182,샘미용실,100900012,1869,37.5902545716,126.9934084203
183,창신쌍용2단지.한성대후문,100900013,1524,37.5812647965,127.0127581151
184,산정빌라,100900014,1870,37.6052835831,126.9575782035
185,경희궁자이2.3단지,100900015,1523,37.5687871134,126.9640686009
186,오거리,100900016,1522,37.6070621164,126.9622629001
187,국민생활관,100900017,1521,37.5897456349,126.9988619666
188,문방구,100900018,1872,37.6061334517,126.95798093350001
189,마트앞,100900019,1873,37.606698706399996,126.958756466
190,통인시장,100900020,1519,37.5804530718,126.96875043040001
191,양현관,100900021,1520,37.5897914226,126.99360436149999
192,국민은행.세검정지점,100900022,1874,37.6048873133,126.96078595450001
193,화정박물관,100900023,1875,37.604859104,126.96568673200001
194,삼청동주민센터,100900024,1518,37.5842638281,126.98190716190001
195,세검초등학교,100900025,1517,37.604252279200004,126.9614907597
196,빨래터,100900026,1516,37.582659895,126.9893714358
197,혜화역4번출구,100900027,1876,37.5834632357,127.0014561074
198,방송통신대앞,100900028,1877,37.5786973612,127.0019926794
199,평화동물병원,100900029,1513,37.6049806084,126.96520078969999
200,서울대치과대학,100900030,1878,37.5773060748,126.99787489219999
201,서울국제고등학교,100900031,1512,37.589071594699995,126.9972902593
202,샘미용실,100900032,1511,37.5903095275,126.9932227051
203,효제초교.연동교회.김마리아활동터,100900033,1879,37.5736413355,127.00220878110001
204,박노수미술관,100900034,1510,37.5809967425,126.966603478
205,금융연수원,100900035,1509,37.5865984991,126.9815691643
206,평화동물병원,100900036,1508,37.6048011982,126.96488374540002
207,세탁소,100900037,1507,37.5814109836,126.9893670844
208,서울대치과대학,100900038,1883,37.5776016307,126.9977741191
209,낙산공원,100900039,1506,37.5804037213,127.0087215681
210,명륜3가종점,100900040,1503,37.5909483783,126.99286367959999
211,수성동계곡,100900041,1502,37.5820791626,126.964246771
212,서울대학교병원현관.암병원현관,100900042,1887,37.5789514712,126.99815676530001
213,이화사거리,100900043,1886,37.576948343699996,127.0020084833
214,서대문3번출구,100900044,1505,37.5664160731,126.9662183105
215,통일부,100900045,1525,37.5875948053,126.9859476734
216,명륜시장.성대후문,100900046,1531,37.5885110529,126.9952543092
217,평창파출소,100900047,1500,37.605681218,126.96681670209999
218,가회동주민센터,100900048,1564,37.5799390098,126.9848497239
219,독립문초등학교,100900049,1562,37.5738474794,126.9607207234
220,아름다운실버,100900050,1561,37.6120100581,126.965463701
221,창덕궁,100900051,1558,37.5760892484,126.99062001530001
222,북촌한옥마을입구.정세권활동터,100900052,1556,37.5815997311,126.9849422317
223,청룡사.보문파크뷰자이아파트,100900053,1555,37.5800189539,127.01700714
224,소나무집,100900054,1553,37.6112770717,126.96411046600001
225,경복궁역,100900055,1552,37.5766774815,126.97227646469999
226,경복궁,100900056,1551,37.576950157,126.97933775610001
227,종로3가.1.3.5호선,100900057,1550,37.5710729861,126.99218066280001
228,안국선원.삼거리,100900058,1548,37.5827909789,126.984994076
229,사우디대사관앞.경남빌라,100900059,1547,37.5841056738,126.9850311776
230,종로센트레빌후문.e편한세상보문아파트,100900060,1546,37.5817743934,127.0161855253
231,경희궁자이4단지,100900061,1545,37.5707022242,126.9621148375
232,언덕앞,100900062,1544,37.608953975300004,126.96379217149999
233,혜화우체국,100900063,1543,37.586037656500004,127.0006137149
234,새마을금고,100900064,1542,37.587737061300004,126.99651805100001
235,광화문새마을금고,100900065,1541,37.5793687689,126.97114664909999
236,종로4가.종묘공원,100900066,1539,37.570632806999996,126.99446243780001
237,인왕빌딩,100900067,1538,37.6079283311,126.9577443332
238,중앙중고,100900068,1537,37.583092177,126.98696529899999
239,감사원,100900069,1536,37.586210651799995,126.9852900569
240,명신초.삼선푸르지오.힐스테이트,100900070,1535,37.582106206700004,127.014556281
241,영천시장,100900071,1534,37.5700050081,126.96283518879999
242,청련사입구,100900072,1533,37.6079803769,126.9624312007
243,한국사회과학자료원,100900073,1594,37.573633207600004,126.9641432573
244,파라과이대사관,100900074,1593,37.6124059606,126.9699479367
245,혜화역1번출구,100900075,1592,37.5834542178,127.00194072149999
246,서울대병원장례식장,100900076,1591,37.5805553988,126.99743096479999
247,완성빌라,100900077,1590,37.6034020863,126.9575011241
248,낙원상가,100900078,1589,37.5736776169,126.9872918609
249,힐탑,100900079,1586,37.6116055569,126.9690205751
250,상명대후문,100900080,1584,37.6040255786,126.9573354115
251,수운회관,100900081,1583,37.5751598262,126.98651721799999
252,넓은마당,100900082,1581,37.5752728058,126.9628880463
253,화인빌라,100900083,1580,37.6129345305,126.9685386165
254,서울대어린이병원응급실.갑상선센터,100900085,1578,37.5781188768,126.99950296620001
255,헌법재판소.안국역,100900086,1576,37.5775584314,126.9856755706
256,무악현대아파트후문,100900088,1574,37.5763060751,126.962001046
257,혜원사,100900089,1573,37.6143102577,126.96768734620001
258,이화사거리,100900090,1572,37.5764698644,127.0020107348
259,산정빌라,100900091,1571,37.6051519935,126.95749220020001
260,아름다운가게.정독도서관,100900092,1570,37.5788991733,126.9850220301
261,쌍용아파트입구.창신역,100900093,1569,37.580511226,127.01496357379999
262,천사유치원,100900094,1568,37.5746480221,126.9618603707
263,보현산신각,100900095,1567,37.6134825236,126.96577905209999
264,원남로터리,100900096,1566,37.5762373738,126.997511497
265,문방구,100900097,1565,37.6062686142,126.9579797248
266,평창공원지킴터입구,100900098,1795,37.6172373713,126.97704744229999
267,통인시장.종로구보건소,100900099,1793,37.5803350289,126.96875047969999
268,삼청파출소,100900100,1792,37.58164517,126.98132581979999
269,종로사우나,100900101,1790,37.5738011149,126.9877503526
270,종로도서관,100900102,1776,37.5764842271,126.96712515979999
271,밀알기도원,100900103,1732,37.6163963984,126.97574387610001
272,오거리.한옥마을입구,100900104,1729,37.5794684375,126.9697392663
273,정독도서관,100900105,1728,37.580191528,126.98020074940001
274,인사동들머리.3.1독립선언터,100900106,1727,37.5719470235,126.983296967
275,종로5가.3번출구,100900107,1725,37.5714192458,127.0020898456
276,활터앞,100900108,1724,37.5768126115,126.9653293849
277,제1놀이터,100900109,1723,37.6145722576,126.9741212409
278,성균관대학교,100900110,1722,37.5850311082,126.9972179386
279,광화문새마을금고,100900111,1721,37.5794930902,126.9710277184
280,상명초등학교,100900112,1714,37.6009238115,126.95671541799999
281,단군성전앞,100900113,1699,37.5755600915,126.96531751190001
282,무애사,100900114,1698,37.613900428200004,126.9718458037
283,서교빌라,100900115,1684,37.601989057,126.95715536549999
284,종각역YMCA,100900116,1683,37.5703393522,126.9850714936
285,동대문역.2번출구,100900117,1682,37.5720494465,127.01172180020001
286,종로문화센터,100900118,1667,37.574647081100004,126.9646261961
287,EN갤러리,100900119,1607,37.6134063548,126.9707007997
288,경진빌라,100900120,1597,37.6020037175,126.95783036120001
289,금강제화,100900121,1596,37.5705445369,126.9874384317
290,창신초교,100900122,1825,37.5760372123,127.01572009610001
291,교남동새마을금고,100900123,1824,37.5714943551,126.962337459
292,형제봉매표소,100900124,1823,37.6128643152,126.9816861503
293,현대사거리,100900125,1819,37.5792417814,126.9866353642
294,대신중고,100900126,1817,37.5726178078,126.9616893251
295,연화정사,100900127,1816,37.6146490046,126.9794938432
296,이화사거리,100900128,1815,37.575320067199996,127.0022812884
297,교육과정평가원,100900129,1814,37.5874185176,126.9817444742
298,재동초등학교,100900131,1812,37.578791085,126.9853617134
299,카센터.터널앞,100900133,1810,37.5741644592,126.96585932
300,감람산기도원,100900134,1809,37.6159439291,126.9798729651
301,금융연수원,100900135,1807,37.5858776706,126.981847891
302,충신시장,100900137,1804,37.5749766498,127.00540487399999
303,사직동주민센터,100900138,1803,37.5762206893,126.96890390950001
304,명동의류,100900139,1802,37.616304998000004,126.97836854360001
305,박노수미술관,100900140,1801,37.5810265604,126.9668944502
306,삼청동주민센터,100900141,1800,37.5846846831,126.98221051510001
307,상명대입구,100900142,1799,37.6000210109,126.9569583018
308,대학로입구.이화사거리,100900143,1797,37.5759841652,127.0025801998
309,운현궁,100900144,1798,37.5752716136,126.98698138030001
310,배화여중고,100900145,1796,37.5767556306,126.96781567049999
311,귀빈예식장,100900146,1853,37.6089952635,126.9733337071
312,감사원,100900147,1851,37.5862656518,126.9855618026
313,청룡사.보문파크뷰자이아파트,100900148,1850,37.5797846496,127.01715087870001
314,강북삼성병원,100900149,1849,37.5685315243,126.9683376852
315,북악파크,100900150,1848,37.6110083234,126.9778558349
316,혜화초등학교,100900151,1847,37.5873892922,126.9999909413
317,상명대입구,100900152,1846,37.5998544708,126.9574023475
318,사우디대사관,100900153,1845,37.583863308000005,126.9852486243
319,서울시교육청,100900154,1843,37.5692429716,126.9668249505
320,북악휴게실,100900155,1842,37.613263788400005,126.97811229530001
321,세검정교회,100900156,1840,37.599563246799995,126.95947049549999
322,안국선원.삼거리,100900157,1839,37.582743249699995,126.9852205387
323,창신역.4번출구,100900158,1838,37.5783593519,127.0155054665
324,스위스대사관,100900159,1837,37.569988785,126.96580575459998
325,보현빌라,100900160,1836,37.6152615256,126.97828162350001
326,하림각,100900161,1835,37.5976847268,126.9629663842
327,북촌한옥마을입구.정세권활동터,100900162,1833,37.5812807738,126.98516874459999
328,숭인1동주민센터,100900163,1832,37.5774150014,127.01556074780001
329,월암공원,100900164,1831,37.571188468,126.9639860521
330,지구촌교회,100900165,1830,37.6130468496,126.9793481616
331,부암슈퍼,100900166,1829,37.5947600723,126.9638602023
332,볼링장,100900167,1827,37.5792554401,126.9879589184
333,가회동주민센터,100900168,1826,37.5799426497,126.9851293823
334,새마을금고,100900169,1862,37.5878406881,126.9965690016
335,상명초등학교,100900170,1861,37.600904926,126.9568173576
336,서울국제고등학교,100900171,1858,37.5890742944,126.9971407875
337,통일부,100900172,1856,37.5875308468,126.9861073451
338,종로센트레빌후문.e편한세상보문아파트,100900173,1855,37.5818978359,127.01623537110001
339,국립민속박물관,100900174,1540,37.5792551846,126.9795533717
340,광화문한국통신,100900176,1599,37.5719018726,126.977317218
341,경복궁역,100900177,1685,37.5770722054,126.9724733176
342,삼청공원,100900178,1501,37.5882276807,126.98164689459999
343,법련사,100900179,1720,37.5765879752,126.97966505389999
344,엄마분식,100900180,1791,37.6012424257,126.9557163281
345,부암동주민센터.무계원,100900181,1821,37.5929353403,126.96376822629999
346,구기터널입구,100900182,1549,37.6082046142,126.9567768927
347,청구빌라,100900184,1577,37.6046102563,126.9569839726
348,독립문역3번출구,100900186,1554,37.5728784775,126.9597453483
349,신학대학교총회본부,100900187,1587,37.5739763092,126.96344456690001
350,적십자병원후문앞,100900188,1514,37.5675295356,126.96522727690001
351,안국역2번출구앞,100900189,1805,37.5771728174,126.98611832719999
352,종로5가역,100900191,1794,37.570671358,127.0000249058
353,동대문종합시장,100900192,1702,37.571176058,127.00614000459998
354,연건동,100900195,1686,37.576125662399996,127.00074496469999
355,명륜새마을금고,100900197,1504,37.5876532654,126.99670489100001
356,성균관대학교앞,100900198,1598,37.5833082555,126.99936592649999
357,성대입구,100900199,1697,37.5832668015,126.99885300700001
358,혜화동로터리,100900200,1841,37.5859196111,127.00100322979999
359,국민생활관,100900201,1852,37.5896275957,126.99931378389999
360,서울성곽.성대후문,100900202,1515,37.5892576959,126.98963207370001
361,성대후문.와룡공원,100900203,1860,37.5891522774,126.989734001
362,성균관대학교,100900204,1881,37.5884638684,126.99000359530001
363,동묘역,100900205,1595,37.5726943506,127.01424538190001
364,종로센트레빌아파트,100900206,1563,37.580353440500005,127.01569269790001
365,창신초등학교,100900207,1582,37.5769032044,127.0153885503
366,창신쌍용1단지.종로센트레빌아파트,100900210,1844,37.5803228198,127.01556927850001
367,공평.종각,100900211,1888,37.5715937879,126.9832427053
368,조계사,100900213,1889,37.5738654222,126.9831199261
369,독립문역,100900214,1882,37.5732838531,126.9594077577
370,교남동주민센터,100900215,1820,37.5721522968,126.9612800199
371,종로1.2.3.4가동주민센터,100900217,1557,37.574383712199996,126.99113142559999
372,남대문세무서.서울백병원,101000001,2001,37.5649848069,126.9875299251
373,서울백병원.국가인권위.안중근활동터,101000002,2002,37.5643504711,126.9878515151
374,서울역버스환승센터,101000003,2003,37.5550251461,126.9723557945
375,서울역버스환승센터,101000004,2004,37.5554748264,126.9725027692
376,서울역버스환승센터,101000005,2005,37.5553876977,126.9727617448
377,서울역버스환승센터,101000006,2006,37.5554794133,126.9728547738
378,서울역버스환승센터.강우규의거터,101000007,2007,37.5554839786,126.9731162301
379,숭례문,101000008,2008,37.5586388574,126.97377839040001
380,만리동고개,101000009,2101,37.551787064,126.9626582054
381,손기정체육공원입구,101000010,2102,37.5544459527,126.96623390129999
382,경기여상입구,101000011,2103,37.5565519034,126.96793929729999
383,서울역서부,101000012,2104,37.5563255909,126.96937624379999
384,서울역서부,101000013,2105,37.556997906999996,126.96927728629998
385,서울역서부,101000014,2106,37.5583836266,126.96913543950001
386,종근당.충정로역,101000015,2107,37.5595131906,126.964480544
387,한국경제신문사,101000016,2108,37.5604386551,126.967766091
388,한국경제신문사,101000017,2109,37.5606234736,126.9681135141
389,경찰청.동북아역사재단,101000018,2110,37.5630494858,126.96912672280001
390,서대문경찰서.농협은행.유관순활동터,101000020,2113,37.5649062803,126.9677868059
391,염천교,101000021,2116,37.5598597457,126.9733602844
392,숭례문,101000022,2117,37.5582968367,126.97329328110001
393,숭례문.한국일보,101000023,2118,37.558771309099996,126.9737375955
394,후암삼거리,101000025,2120,37.5533418143,126.9760823693
395,숭례문,101000026,2121,37.558732708499996,126.9744042993
396,숭례문,101000027,2122,37.558487,126.97402
397,숭례문,101000028,2123,37.557960316,126.97369826399999
398,남대문시장악세사리전문상가,101000029,2124,37.5586132397,126.9762051934
399,숭례문남산방향,101000030,2125,37.558558164299995,126.9756720863
400,남대문시장,101000031,2126,37.561191081,126.9800597585
401,북창동.남대문시장,101000032,2127,37.561175,126.97792
402,시청앞,101000033,2128,37.5623244458,126.97655812129999
403,삼성본관앞,101000034,2131,37.5620517519,126.9759075283
404,시청앞,101000035,2132,37.562762762199995,126.97614274770001
405,서소문,101000036,2133,37.563206740700004,126.9748872517
406,서소문,101000037,2134,37.5636754044,126.9753398851
407,시청.서소문청사,101000038,2135,37.563524840700005,126.9749539314
408,서울신문사,101000039,2137,37.5683632936,126.9773647051
409,우리은행종로지점,101000040,2139,37.567519004699996,126.9829289124
410,롯데백화점,101000041,2140,37.5644917964,126.9820649381
411,해운센터.롯데영프라자,101000042,2141,37.562890784699995,126.98154783940001
412,롯데영프라자,101000043,2142,37.562884999999994,126.98200800000001
413,신세계앞,101000045,2144,37.5607641991,126.98151214200001
414,남대문시장.회현역,101000046,2145,37.558267523699996,126.97776505459998
415,남대문시장.회현역,101000047,2146,37.558492025700005,126.9784645011
416,남산3호터널,101000048,2147,37.558455773,126.982669512
417,남산3호터널,101000049,2148,37.5594623018,126.9827190831
418,명동입구,101000050,2149,37.5606538896,126.98524075030001
419,퇴계로2가.명동역,101000051,2150,37.5608934844,126.98449136229999
420,퇴계로3가.한옥마을.한국의집,101000052,2151,37.5612168046,126.99172891719999
421,퇴계로3가.한옥마을.한국의집,101000053,2152,37.560871736399996,126.9924839556
422,충무로역2번출구.대한극장앞,101000054,2153,37.561223292600005,126.9949175906
423,충무로역8번출구.대한극장앞,101000055,2154,37.5619180947,126.9965577393
424,초동,101000056,2155,37.5633461766,126.9931119513
425,을지로입구.로얄호텔,101000057,2156,37.5658757422,126.9853902774
426,을지로입구.시청입구,101000058,2157,37.5661382638,126.9811712097
427,을지로2가.기업은행본점.서울노동청,101000059,2158,37.566246226,126.9865233528
428,을지로2가.파인에비뉴,101000060,2159,37.5660094793,126.98882817219999
429,을지로3가,101000061,2160,37.5663556351,126.9903755882
430,을지로3가,101000062,2161,37.5661205237,126.99132764209999
431,을지로4가,101000063,2162,37.5666470197,126.9962179152
432,을지로4가.베스트웨스턴국도,101000064,2163,37.5664010399,126.99684732969999
433,중구청앞.덕수중학교,101000065,2164,37.564774595100005,126.9981401348
434,을지로5가,101000066,2165,37.566818285500005,126.999258524
435,을지로5가.중부시장,101000067,2166,37.5666200422,127.00111504110001
436,방산시장.훈련원종합체육관,101000068,2167,37.5679608485,127.0024044565
