노선ID,노선명,순번,구간ID,정류소ID,ARS-ID,정류소명,X좌표,Y좌표
100100124,17,1,0,102000271,3689,청암자이아파트,126.9465175,37.53436261
100100124,17,2,102700549,102000204,3298,청암동강변삼성아파트,126.9493038,37.53396067
100100124,17,3,102700550,102000227,3321,청심경로당,126.9504486,37.53374391
100100124,17,4,102700551,102000210,3304,원효2동주민센터,126.9509044,37.53427841
100100124,17,5,102700552,102000212,3306,산천동,126.9539838,37.53542015
100100124,17,6,102700553,102000214,3308,신창동세방아파트,126.9550322,37.53574877
100100124,17,7,102700554,102000216,3310,남이장군사당,126.9579569,37.53670696
100100124,17,8,102700555,102000218,3312,새마을금고,126.9595028,37.53712596
100100124,17,9,102700779,102000153,3247,용문시장,126.9607349,37.53663042
100100124,17,10,102700557,102000156,3250,용산전자상가입구,126.9620434,37.53448282
100100124,17,11,102700489,102000158,3252,신용산.지하차도,126.9639003,37.53265728
100100124,17,12,102701354,102000161,3255,용산역,126.966155,37.529349
100100124,17,13,102700390,102000162,3256,용산푸르지오써밋,126.9645186,37.52719349
100100124,17,14,102700560,102000029,3122,한강대교북단,126.9640057,37.52525009
100100124,17,15,102700780,102000200,3294,서부이촌동입구,126.959676,37.52369726
100100124,17,16,102700562,102000198,3292,이촌2동대림아파트.새남터성지,126.9562789,37.52614827
100100124,17,17,102700951,102000196,3290,이촌2동주민센터,126.9550134,37.5277168
100100124,17,18,102700564,102000194,3288,성촌공원.포르쉐센터용산,126.9545558,37.53017356
100100124,17,19,102700952,102000193,3287,이촌119안전센터.성촌공원,126.9530396,37.53016859
100100124,17,20,102700953,102000202,3296,원효2동산호아파트후문,126.9495515,37.53244309
100100124,17,21,102700782,102000204,3298,청암동강변삼성아파트,126.9493038,37.53396067
100100124,17,22,102700864,102000205,3299,원효2동산호아파트,126.9505884,37.53308033
100100124,17,23,102700293,102000207,3301,원효로풍전아파트,126.9535517,37.53224079
100100124,17,24,102700783,102000195,3289,성촌공원.포르쉐센터용산,126.9544434,37.52974286
100100124,17,25,102700570,102000197,3291,이촌2동주민센터,126.9547629,37.5279692
100100124,17,26,102700571,102000199,3293,이촌2동대림아파트.새남터성지,126.9562314,37.52606895
100100124,17,27,102701106,102000201,3295,이촌2동강변아파트,126.9598438,37.5235147
100100124,17,28,102700573,102000001,3001,한강대교북단.LG유플러스,126.9631731,37.52410097
100100124,17,29,102701182,102000003,3003,신용산역,126.9661444,37.52728043
100100124,17,30,102700574,102000159,3253,신용산역,126.9676302,37.52998618
100100124,17,31,102700575,102000157,3251,신용산.지하차도,126.9639418,37.53272986
100100124,17,32,102700469,102000155,3249,용산전자상가입구,126.9621315,37.53453477
100100124,17,33,102700784,102000154,3248,용문시장,126.9612722,37.53594669
100100124,17,34,102700577,102000219,3313,새마을금고,126.9593911,37.5372318
100100124,17,35,102700578,102000217,3311,남이장군사당,126.958255,37.53686593
100100124,17,36,102700919,102000215,3309,신창동세방아파트,126.9549545,37.53581692
100100124,17,37,102700580,102000213,3307,산천동,126.953802,37.53548524
100100124,17,38,102700581,102000211,3305,산천동리버힐삼성아파트,126.9511868,37.53450744
100100124,17,39,102700582,102000228,3322,삼성테마트,126.9503602,37.53375478
100100124,17,40,102700583,102000203,3297,청암동강변삼성아파트,126.9482437,37.53459735
100100001,2,1,0,102000226,3320,남산서울타워,126.9904431,37.5511572
100100001,2,2,102700653,102000073,3167,남산도서관,126.981555,37.55224263
100100001,2,3,102700646,101000160,2269,교육연구정보원,126.9802378,37.5545554
100100001,2,4,101700537,101000115,2220,남산케이블카.남산산책로입구,126.9838859,37.55528501
100100001,2,5,101700538,101000116,2221,서울애니메이션센터숭의여대,126.987406,37.55862038
100100001,2,6,101700539,101000053,2152,퇴계로3가.한옥마을.한국의집,126.9924905,37.56098999
100100001,2,7,101701145,101000054,2153,충무로역2번출구.대한극장앞,126.994883,37.56131968
100100001,2,8,101700095,101000103,2207,퇴계로5가.제일병원,126.99993,37.56248011
100100001,2,9,101701678,101000293,2288,앰배서더호텔.장충문화체육센터,127.002722,37.56018141
100100001,2,10,101700597,101000117,2222,동대입구역.장충동,127.005433,37.55811924
100100001,2,11,101700541,101000106,2210,국립극장.반얀트리호텔,127.0010414,37.55161565
100100001,2,12,101700542,101000149,2254,남산북측순환로입구,126.9988082,37.55069541
100100001,2,13,101700543,102000226,3320,남산서울타워,126.9904431,37.5511572
100100001,2,14,102700653,102000073,3167,남산도서관,126.981555,37.55224263
100100001,2,15,102700646,101000160,2269,교육연구정보원,126.9802378,37.5545554
100100001,2,16,101700537,101000115,2220,남산케이블카.남산산책로입구,126.9838859,37.55528501
100100001,2,17,101700538,101000116,2221,서울애니메이션센터숭의여대,126.987406,37.55862038
100100001,2,18,101700539,101000053,2152,퇴계로3가.한옥마을.한국의집,126.9924905,37.56098999
100100001,2,19,101701145,101000054,2153,충무로역2번출구.대한극장앞,126.994883,37.56131968
100100001,2,20,101700095,101000103,2207,퇴계로5가.제일병원,126.99993,37.56248011
100100001,2,21,101701678,101000293,2288,앰배서더호텔.장충문화체육센터,127.002722,37.56018141
100100001,2,22,101700597,101000117,2222,동대입구역.장충동,127.005433,37.55811924
100100001,2,23,101700541,101000106,2210,국립극장.반얀트리호텔,127.0010414,37.55161565
100100001,2,24,101700542,101000149,2254,남산북측순환로입구,126.9988082,37.55069541
100100002,3,1,0,102000226,3320,남산서울타워,126.9904431,37.5511572
100100002,3,2,102700653,102000073,3167,남산도서관,126.981555,37.55224263
100100002,3,3,102700314,101000111,2215,백범광장,126.9801102,37.5556147
100100002,3,4,101700824,101000025,2120,후암삼거리,126.976073,37.55332913
100100002,3,5,101700213,101000113,2218,남대문경찰서,126.9736348,37.55381915
100100002,3,6,101700551,101000263,2282,서울스퀘어앞,126.9727847,37.5553185
100100002,3,7,101701785,101000047,2146,남대문시장.회현역,126.9783475,37.55855865
100100002,3,8,101700553,101000048,2147,남산3호터널,126.9828004,37.55848656
100100002,3,9,101700131,102000056,3150,용산한신아파트,126.9871848,37.53978771
100100002,3,10,102700232,102000057,3151,해방촌,126.9865965,37.53770971
100100002,3,11,102700800,102000095,3189,용산구청.이태원시장,126.989895,37.53417373
100100002,3,12,102700203,102000097,3191,이태원역4번출구.해밀턴호텔,126.9931455,37.53436847
100100002,3,13,102700651,102000099,3193,이태원119안전센터,126.9971891,37.5346195
100100002,3,14,102700497,102000101,3195,한남동주민센터,127.0004699,37.53678128
100100002,3,15,102700206,102000103,3197,한강진역.블루스퀘어,127.0018625,37.54089014
100100002,3,16,102700652,101000132,2237,버티고개,127.0057824,37.54769596
100100002,3,17,101701954,101000095,2197,송도병원앞,127.0076565,37.55027259
100100002,3,18,101700123,101000094,2196,약수역7번출구.약수동주민센터,127.0092201,37.55293541
100100002,3,19,101701976,101000294,2199,약수역1번출구,127.009602,37.55637304
100100002,3,20,101700826,101000117,2222,동대입구역.장충동,127.005433,37.55811924
100100002,3,21,101700541,101000106,2210,국립극장.반얀트리호텔,127.0010414,37.55161565
100100002,3,22,101700542,101000149,2254,남산북측순환로입구,126.9988082,37.55069541
100100003,5,1,0,102000226,3320,남산서울타워,126.9904431,37.5511572
100100003,5,2,102700653,102000073,3167,남산도서관,126.981555,37.55224263
100100003,5,3,102700314,101000111,2215,백범광장,126.9801102,37.5556147
100100003,5,4,101700234,101000265,2285,힐튼호텔,126.9766711,37.55643115
100100003,5,5,101700235,101000029,2124,남대문시장악세사리전문상가,126.9759992,37.55857317
100100003,5,6,101700555,101000031,2126,남대문시장,126.9800196,37.56132894
100100003,5,7,101700556,101000050,2149,명동입구,126.9852258,37.56076734
100100003,5,8,101701809,101000053,2152,퇴계로3가.한옥마을.한국의집,126.9924905,37.56098999
100100003,5,9,101701145,101000054,2153,충무로역2번출구.대한극장앞,126.994883,37.56131968
100100003,5,10,101700095,101000103,2207,퇴계로5가.제일병원,126.99993,37.56248011
100100003,5,11,101700274,101000101,2205,퇴계로6가,127.0039276,37.56342726
100100003,5,12,101700313,101000166,2275,광희문.광희동사거리,127.0094022,37.56446506
100100003,5,13,101700314,101000078,2178,충무아트센터.스포츠센터.중부소방서,127.0147221,37.56512145
100100003,5,14,101700498,101000085,2187,신당동떡볶이타운.중구여성플라자,127.015142,37.56274933
100100003,5,15,101700604,101000088,2190,신당동.청구역,127.0130812,37.55923872
100100003,5,16,101700117,101000089,2191,약수역2번출구.중구구립도서관,127.0111792,37.55596961
100100003,5,17,101700558,101000117,2222,동대입구역.장충동,127.005433,37.55811924
100100003,5,18,101700541,101000106,2210,국립극장.반얀트리호텔,127.0010414,37.55161565
100100003,5,19,101700542,101000149,2254,남산북측순환로입구,126.9988082,37.55069541
100100549,100,1,0,110000327,11428,한성여객종점,127.0700074,37.63811656
100100549,100,2,110701322,110000286,11387,노원평생학습관,127.0689532,37.6392981
100100549,100,3,110700386,110000273,11374,서울시립북서울미술관,127.066285,37.64055534
100100549,100,4,110700286,110000272,11373,중계역,127.0651977,37.64293696
100100549,100,5,110701112,110000275,11376,중계역2번출구,127.0648651,37.64579482
100100549,100,6,110700388,110000277,11378,중계3단지목련아파트,127.0679032,37.64754253
100100549,100,7,110701113,110000279,11380,목련아파트상가,127.0700462,37.64689022
100100549,100,8,110700562,110000280,11381,중계목화아파트4단지,127.0715163,37.64356615
100100549,100,9,110700391,110000337,11438,노원경찰서,127.072313,37.64182535
100100549,100,10,110700392,110000335,11436,하계1동주민센터,127.0729635,37.64047446
100100549,100,11,110701114,110000333,11434,골마을근린공원,127.0744265,37.63834516
100100549,100,12,110700394,110000325,11426,하계역,127.0695595,37.63677871
100100549,100,13,110700340,110000353,11454,하계우성아파트,127.066903,37.63515524
100100549,100,14,110700395,110000351,11452,하계극동아파트,127.064784,37.63383842
100100549,100,15,110700342,110000238,11339,월계헬스케어센터,127.0616454,37.63190225
100100549,100,16,110700343,110000211,11311,인덕대학,127.0553104,37.62794844
100100549,100,17,110700323,110000210,11310,월계주공108동앞롯데캐슬루나아파트,127.0525764,37.62620509
100100549,100,18,110700324,108000098,9186,오현초등학교,127.0481201,37.6233207
100100549,100,19,108700516,108000373,9312,꿈의숲주차장입구,127.0454331,37.62082409
100100549,100,20,108700517,108000099,9187,북서울꿈의숲,127.0443517,37.61911035
100100549,100,21,108700518,108000100,9188,송중동한일유엔아이,127.0380711,37.61368248
100100549,100,22,108700519,108000101,9189,창문여고앞,127.0360802,37.61214984
100100549,100,23,108701420,108000102,9190,숭곡초등학교입구,127.0321633,37.61006595
100100549,100,24,108700375,107000001,8001,월곡뉴타운,127.028232,37.60688977
100100549,100,25,107700009,107000003,8003,길음뉴타운,127.0241845,37.60360938
100100549,100,26,107700010,107000005,8005,미아리고개.미아리예술극장,127.0216801,37.5988125
100100549,100,27,107700011,107000007,8007,돈암사거리.성신여대입구,127.018087,37.59377511
100100549,100,28,107700474,107000009,8009,삼선교.한성대학교,127.0092102,37.58988342
100100549,100,29,107700475,100000005,1005,혜화동로터리,127.0016943,37.58622998
100100549,100,30,100701293,100000003,1003,명륜3가.성대입구,126.9982902,37.58270882
100100549,100,31,100700020,100000002,1002,창경궁.서울대학교병원,126.9965202,37.57917886
100100549,100,32,100700348,100000102,1198,원남동,126.9973383,37.57453251
100100549,100,33,100700349,100000151,1247,광장시장,126.9978384,37.56950211
100100549,100,34,100700578,101000063,2162,을지로4가,126.9962219,37.56660385
100100549,100,35,101700167,101000061,2160,을지로3가,126.9903795,37.56631337
100100549,100,36,101700209,101000059,2158,을지로2가.기업은행본점.서울노동청,126.9865271,37.56617502
100100549,100,37,101700169,101000041,2140,롯데백화점,126.981974,37.563751
100100549,100,38,101701953,101000032,2127,북창동.남대문시장,126.9779335,37.56108129
100100549,100,39,101700160,101000008,2008,숭례문,126.9737883,37.55863332
100100549,100,40,101700840,101000004,2004,서울역버스환승센터,126.9725522,37.55547764
100100549,100,41,101701807,102000012,3012,갈월동,126.971691,37.549579
100100549,100,42,102701200,102000010,3010,숙대입구역,126.972218,37.54375365
100100549,100,43,102701236,102000008,3008,삼각지역,126.97408,37.5359959
100100549,100,44,102701201,102000006,3006,KT용산지사,126.9704504,37.53211955
100100549,100,45,102701202,102000004,3004,신용산역,126.9666335,37.52793675
100100549,100,46,102701203,102000002,3002,한강대교북단.LG유플러스,126.9631384,37.52433384
100100549,100,47,102700406,102000120,3214,이촌동동부센트레빌,126.9661333,37.52153239
100100549,100,48,102700407,102000122,3216,이촌1동충신교회앞,126.9683478,37.5212753
100100549,100,49,102700408,102000124,3218,이촌동한강맨션.이촌역,126.9729005,37.520152
100100549,100,50,102700409,102000126,3220,신용산초등학교,126.9761464,37.51913063
100100549,100,51,102700410,102000128,3222,이촌동점보아파트,126.9783905,37.51840717
100100549,100,52,102700411,102000130,3224,금강병원.반도아파트,126.9811388,37.51781585
100100549,100,53,102700412,102000132,3226,서빙고신동아아파트,126.9854598,37.51748785
100100549,100,54,102700413,102000063,3157,서빙고역1번출구,126.989474,37.5200511
100100549,100,55,102700885,102000061,3155,한강중학교,126.9920733,37.52537977
100100549,100,56,102700711,102000059,3153,용산구청.크라운호텔,126.991106,37.53025072
100100549,100,57,102701113,102000060,3154,용산구청.크라운호텔,126.9911952,37.52961444
100100549,100,58,102701114,102000175,3269,한강중학교,126.9913904,37.52481798
100100549,100,59,102700418,102000176,3270,금호베스트빌앞,126.9907043,37.52261661
100100549,100,60,102700907,102000243,3336,서빙고초등학교,126.9906244,37.52084117
100100549,100,61,102701115,102000173,3267,서빙고역교차로,126.9901087,37.52026042
100100549,100,62,102700608,102000231,3325,서빙고역1번출구,126.9892301,37.52003771
100100549,100,63,102700988,102000131,3225,서빙고신동아아파트,126.9851958,37.51789343
100100549,100,64,102700423,102000129,3223,이촌동현대아파트,126.9807832,37.51793053
100100549,100,65,102700424,102000127,3221,이촌동강촌아파트,126.9775801,37.51875828
100100549,100,66,102700425,102000125,3219,신용산초등학교,126.9745673,37.51971589
100100549,100,67,102700426,102000123,3217,이촌동한가람아파트.이촌역,126.9718436,37.52057097
100100549,100,68,102700427,102000121,3215,이촌동두산위브트레지움.한강대우아파트,126.9677714,37.52141786
100100549,100,69,102700428,102000001,3001,한강대교북단.LG유플러스,126.9631731,37.52410097
100100549,100,70,102701182,102000003,3003,신용산역,126.9661444,37.52728043
100100549,100,71,102700250,102000005,3005,KT용산지사,126.9701706,37.53153459
100100549,100,72,102701207,102000007,3007,삼각지역,126.973935,37.53531884
100100549,100,73,102701183,102000009,3009,숙대입구역,126.9725585,37.54329912
100100549,100,74,102701208,102000011,3011,갈월동,126.9721834,37.55098259
100100549,100,75,102700254,101000007,2007,서울역버스환승센터,126.9727727,37.5554664
100100549,100,76,101700162,101000114,2219,남대문시장 앞,126.9762193,37.56037765
100100549,100,77,101701952,101000043,2142,롯데영프라자,126.9819218,37.56300813
100100549,100,78,101700105,101000057,2156,을지로입구.로얄호텔,126.9853753,37.56598702
100100549,100,79,101701921,101000060,2159,을지로2가.파인에비뉴,126.9888222,37.5661216
100100549,100,80,101700107,101000062,2161,을지로3가,126.9913175,37.56623363
100100549,100,81,101700108,101000064,2163,을지로4가.베스트웨스턴국도,126.9968403,37.56649714
100100549,100,82,101700109,101000067,2166,을지로5가.중부시장,127.001107,37.56672392
100100549,100,83,101700110,101000070,2169,을지로6가.국립중앙의료원,127.0064075,37.56617947
100100549,100,84,101700328,101000071,2170,광희동,127.0072942,37.5650334
100100549,100,85,101700380,101000102,2206,퇴계로6가,127.0032991,37.56343182
100100549,100,86,101701250,101000069,2168,을지로5가.훈련원종합체육관,127.0024218,37.56581687
100100549,100,87,101702021,101000068,2167,방산시장.훈련원종합체육관,127.0022525,37.56795334
100100549,100,88,101700098,100000116,1212,종로5가,127.0020675,37.57055607
100100549,100,89,100701076,100000109,1205,종로5가.효제초등학교,127.002028,37.57288183
100100549,100,90,100700333,100000108,1204,종로5가.효제동,127.0021112,37.57446367
100100549,100,91,100700334,100000123,1219,통신대(이화장),127.0022982,37.57812399
100100549,100,92,100700335,100000124,1220,혜화역.마로니에공원,127.0021325,37.58110688
100100549,100,93,100700336,100000133,1229,혜화역.동성중고(장면총리가옥),127.0015281,37.58454158
100100549,100,94,100700337,107000010,8010,삼선교.한성대학교,127.008364,37.58932692
100100549,100,95,107700014,107000008,8008,돈암사거리.성신여대입구,127.0178187,37.59332094
100100549,100,96,107700517,107000006,8006,미아리고개.미아리예술극장,127.0217898,37.59792335
100100549,100,97,107700477,107000004,8004,길음뉴타운,127.0236778,37.60319108
100100549,100,98,107700017,107000002,8002,월곡뉴타운,127.0273788,37.60599704
100100549,100,99,107700499,107000011,8101,숭곡초교입구,127.0321967,37.60998651
100100549,100,100,107700500,107000012,8102,창문여고,127.0357414,37.61187195
100100549,100,101,107700696,107000013,8103,동방고개,127.0382068,37.61370426
100100549,100,102,107700697,107000014,8104,장위동그린빌아파트,127.0430151,37.61793735
100100549,100,103,107700698,107000015,8105,북서울꿈의숲,127.0452816,37.62033866
100100549,100,104,107700619,107000016,8106,장월초등학교,127.0486088,37.6235756
100100549,100,105,107700620,110000236,11337,롯데캐슬루나아파트,127.0513302,37.62525669
100100549,100,106,110700325,110000237,11338,인덕대앞,127.0574366,37.62911674
100100549,100,107,110700345,110000239,11340,월계헬스케어센터,127.0615722,37.63170103
100100549,100,108,110700586,110000352,11453,하계시영아파트,127.0654499,37.63410144
100100549,100,109,110700396,110000354,11455,하계장미아파트,127.0668981,37.63499267
100100549,100,110,110700348,110000324,11425,하계미성아파트.을지병원,127.0691715,37.63638884
100100549,100,111,110700349,110000328,11429,한성여객종점,127.0707323,37.63734999
100100549,100,112,110702327,110000695,11433,대진고등학교,127.0733138,37.63796593
100100549,100,113,110702328,110000334,11435,세이브존스포츠센터,127.0743129,37.63936941
100100549,100,114,110700398,110000336,11437,노원경찰서.혜성여고,127.0723824,37.64205282
100100549,100,115,110700399,110000341,11442,하계현대아파트,127.0710261,37.64492209
100100549,100,116,110700400,110000257,11358,롯데마트,127.0701324,37.64736727
100100549,100,117,110700401,110000276,11377,상명초등학교,127.067988,37.647847
100100549,100,118,110700402,110000274,11375,중계건영2차아파트,127.065418,37.64604662
100100549,100,119,110701329,110000265,11366,중계역,127.0645692,37.64389712
100100549,100,120,110701118,110000343,11444,하계한신청구아파트,127.0691087,37.63925299
100100549,100,121,110700405,110000387,11489,한성여객종점,127.0705878,37.63741689
100100006,101,1,0,108000014,9102,우이동도선사입구.북한산우이역,127.0128766,37.66256347
100100006,101,2,108701506,108000015,9103,우이동성원아파트,127.0134647,37.66078475
100100006,101,3,108701507,109000115,10200,쌍문동청한빌라,127.0150272,37.65751397
100100006,101,4,109701061,109000117,10202,쌍문동우이빌라,127.018942,37.65727588
100100006,101,5,109700236,109000119,10204,초당초등학교,127.0231369,37.65735638
100100006,101,6,109700237,109000121,10206,방학동우성아파트,127.0242709,37.65740083
100100006,101,7,109700238,109000125,10210,쌍문동성원아파트,127.0289337,37.65764531
100100006,101,8,109700239,109000127,10212,쌍문동한양.현대아파트,127.0317544,37.65782675
100100006,101,9,109700240,109000129,10214,쌍문동삼익금호1차아파트,127.035122,37.658044
100100006,101,10,109700241,109000131,10216,도봉구보건소앞,127.0376887,37.65719044
100100006,101,11,109701495,109000013,10013,도봉구민회관,127.0381547,37.65456682
100100006,101,12,109700243,109000015,10015,쌍문역,127.0347521,37.64882356
100100006,101,13,109700244,109000017,10017,우이1교앞,127.0326524,37.64529302
100100006,101,14,109700245,108000001,9001,수유3동우체국,127.0290061,37.64126603
100100006,101,15,108700350,108000378,9013,수유(강북구청)역,127.0260369,37.63852004
100100006,101,16,108700351,108000003,9003,수유역,127.0240534,37.63670243
100100006,101,17,108701409,108000005,9005,수유시장.성신여대미아캠퍼스앞,127.0243297,37.63088146
100100006,101,18,108700353,108000007,9007,미아역.신일중고,127.0266556,37.62487126
100100006,101,19,108700354,108000009,9009,도봉세무서.성북시장,127.0287005,37.61970957
100100006,101,20,108700355,108000011,9011,미아사거리역,127.0300023,37.61376514
100100006,101,21,108700356,107000058,8148,성가복지병원,127.0313059,37.60591478
100100006,101,22,107700462,107000060,8150,종암경찰서,127.0331233,37.60146944
100100006,101,23,107700463,107000062,8152,종암동주민센터,127.0342434,37.59925221
100100006,101,24,107700464,107000064,8154,숭례초교,127.0357832,37.59482092
100100006,101,25,107700465,107000066,8156,고대앞,127.0349191,37.58849125
100100006,101,26,107700466,107000067,8157,우신향병원,127.0316636,37.58510623
100100006,101,27,107701360,107000068,8158,안암오거리,127.0291104,37.58261331
100100006,101,28,107700588,107000069,8159,대광초교,127.0250876,37.5796518
100100006,101,29,107701989,100000147,1243,신설동로타리,127.0229469,37.57585614
100100006,101,30,100700306,100000367,1044,동묘앞,127.019639,37.57430372
100100006,101,31,100701332,100000365,1037,동대문(흥인지문),127.0124928,37.57216719
100100006,101,32,100701588,100000397,1022,종로6가.동대문종합시장,127.0057094,37.57115181
100100006,101,33,100701589,100000395,1020,종로5가.광장시장,126.9993199,37.57090764
100100006,101,34,100701590,100000393,1018,종로4가.종묘,126.995277,37.57060029
100100006,101,35,100701573,100000391,1016,종로3가.탑골공원,126.9899683,37.57038869
100100006,101,36,100701574,100000389,1014,종로2가,126.986254,37.57026795
100100006,101,37,100701575,100000387,1012,종로1가,126.9813906,37.57026661
100100006,101,38,100701576,100000385,1010,광화문,126.9780909,37.57029571
100100006,101,39,100701614,100000028,1123,서울역사박물관.경교장.강북삼성병원,126.9713844,37.56993064
100100006,101,40,100701467,100000376,1165,강북삼성병원,126.9687255,37.5680684
100100006,101,41,100701468,112000169,13252,서대문경찰서,126.9685875,37.5632451
100100006,101,42,112702317,101000036,2133,서소문,126.9748279,37.56330546
100100006,101,43,101702294,101000039,2137,서울신문사,126.9772705,37.56836368
100100006,101,44,101702453,100000386,1011,종로1가,126.9809167,37.5700719
100100006,101,45,100701580,100000388,1013,종로2가,126.9855411,37.57008725
100100006,101,46,100701581,100000390,1015,종로3가.탑골공원,126.989422,37.570181
100100006,101,47,100701582,100000392,1017,종로4가.종묘,126.9947287,37.57041688
100100006,101,48,100701583,100000394,1019,종로5가.광장시장,126.9988533,37.57071571
100100006,101,49,100701592,100000396,1021,종로6가.동대문종합시장,127.0034688,37.57091778
100100006,101,50,100701593,100000398,1023,동대문역.흥인지문,127.0134621,37.57228008
100100006,101,51,100701594,100000366,1041,동묘앞,127.017533,37.573432
100100006,101,52,100701557,105000552,6107,신설동역1번출구,127.0232641,37.57662943
100100006,101,53,105701372,105000092,6178,대광고등학교앞,127.0255251,37.57981175
100100006,101,54,105700750,105000091,6177,안암오거리,127.029909,37.582438
100100006,101,55,105700203,105000090,6176,우신향병원,127.0322411,37.58557671
100100006,101,56,105700141,105000089,6175,고려대학교앞,127.0347492,37.58816422
100100006,101,57,105700142,107000065,8155,숭례초등학교,127.0360524,37.59437888
100100006,101,58,107700470,107000063,8153,종암동주민센터,127.0347213,37.59857851
100100006,101,59,107700471,107000061,8151,종암경찰서,127.0336568,37.60101023
100100006,101,60,107700472,107000059,8149,성가복지병원,127.0315282,37.60573334
100100006,101,61,107700473,108000012,9012,미아사거리역,127.0302404,37.61289695
100100006,101,62,108700357,108000010,9010,도봉세무서.성북시장,127.0292315,37.61883281
100100006,101,63,108700358,108000008,9008,미아역.신일중고,127.0271522,37.6241142
100100006,101,64,108701408,108000006,9006,수유시장.성신여대미아캠퍼스앞,127.0246947,37.63056352
100100006,101,65,108700360,108000004,9004,수유역.강북구청,127.0251835,37.63752182
100100006,101,66,108700361,108000002,9002,수유3동우체국,127.0286314,37.64069667
100100006,101,67,108701457,109000042,10127,우이1교앞,127.0320767,37.64403376
100100006,101,68,109701496,109000041,10126,쌍문역,127.0340912,37.6474047
100100006,101,69,109701497,109000036,10119,함석헌기념관.정의여중고,127.0372495,37.65268151
100100006,101,70,109701498,109000038,10121,도봉구민회관,127.0381086,37.65414652
100100006,101,71,109701499,109000132,10217,도봉구보건소앞,127.0375443,37.65736181
100100006,101,72,109700250,109000130,10215,쌍문동금호1차삼익아파트,127.0346214,37.6581209
100100006,101,73,109701055,109000128,10213,쌍문동현대.한양아파트,127.0313288,37.65791078
100100006,101,74,109700464,109000126,10211,쌍문동성원아파트,127.0285501,37.65772402
100100006,101,75,109701320,109000122,10207,방학동우성.청구아파트,127.024867,37.657521
100100006,101,76,109701457,109000120,10205,초당초등학교,127.0223232,37.65747743
100100006,101,77,109701458,109000118,10203,쌍문동우이빌라,127.0189607,37.65736523
100100006,101,78,109700256,109000116,10201,쌍문동청한빌라,127.0147212,37.65768244
100100006,101,79,109701500,109000236,10325,동아운수앞,127.0139573,37.65894483
100100006,101,80,109700671,108000016,9104,우이동성원아파트,127.0134125,37.66134487
100100006,101,81,108701537,108000202,9297,우이동도선사입구,127.0128405,37.66264705
100100129,1014,1,0,107000163,8258,성북생태체험관,127.0059867,37.62023913
100100129,1014,2,107700775,107000164,8259,정릉초교,127.0061612,37.61849603
100100129,1014,3,107700776,107000165,8260,정릉동풍림상가앞,127.0077206,37.61670248
100100129,1014,4,107700777,107000167,8262,정릉동풍림아파트.청소년문화의집,127.0087739,37.61611788
100100129,1014,5,107702161,107000518,8408,북한산보국문역2번출구,127.0080362,37.61232085
100100129,1014,6,107702158,107000075,8165,KEB.하나은행.정릉중앙지점,127.0084452,37.61157851
100100129,1014,7,107700525,107000077,8167,정릉시장입구,127.0098489,37.6084715
100100129,1014,8,107700398,107000079,8169,정릉우체국앞,127.0114514,37.60517879
100100129,1014,9,107700779,107000168,8263,정릉입구,127.0134208,37.60250353
100100129,1014,10,107700632,107000170,8265,아리랑고개.아리랑시네미디어센터,127.0137716,37.60063781
100100129,1014,11,107700633,107000172,8267,돈암2동주민센터입구.흥천사,127.0150321,37.5968525
100100129,1014,12,107700634,107000174,8269,성신여대입구역,127.016266,37.5933999
100100129,1014,13,107700780,107000209,8305,돈암시장입구,127.0165522,37.59200409
100100129,1014,14,107700781,107000087,8177,성북구청.성북경찰서,127.0173203,37.58829056
100100129,1014,15,107700490,107000089,8179,보문역,127.019299,37.585282
100100129,1014,16,107700491,107000091,8181,브라운호텔,127.020317,37.583384
100100129,1014,17,107700492,107000093,8183,보문동주민센터,127.0218797,37.58045694
100100129,1014,18,107701022,100000147,1243,신설동로타리,127.0229469,37.57585614
100100129,1014,19,100700741,100000364,1245,동묘앞,127.0178407,37.57368465
100100129,1014,20,100700945,100000144,1240,동묘역.롯데캐슬천지인,127.015664,37.57418192
100100129,1014,21,100700408,100000143,1239,숭인1동주민센터,127.0152404,37.57875171
100100129,1014,22,100700409,107000230,8326,보문역,127.0193412,37.58546185
100100129,1014,23,107700690,107000088,8178,성북구청.성북경찰서,127.0171651,37.58855494
100100129,1014,24,107700785,107000210,8306,돈암시장입구,127.0166446,37.59196365
100100129,1014,25,107700786,107000175,8270,성신여대입구역,127.0163395,37.59347679
100100129,1014,26,107700637,107000173,8268,돈암2동주민센터입구.흥천사,127.015607,37.59603443
100100129,1014,27,107700638,107000171,8266,아리랑고개.아리랑시네미디어센터,127.0137903,37.60056166
100100129,1014,28,107700787,107000169,8264,정릉입구,127.014767,37.603527
100100129,1014,29,107700640,107000080,8170,정릉우체국앞,127.0115822,37.60511267
100100129,1014,30,107700381,107000078,8168,정릉시장입구,127.0101015,37.60801955
100100129,1014,31,107700399,107000076,8166,KEB.하나은행.정릉중앙지점,127.0088195,37.61104878
100100129,1014,32,107702159,107000519,8409,북한산보국문역1번출구,127.0082695,37.6120633
100100129,1014,33,107702162,107000240,8338,정릉풍림아파트.청소년문화의집,127.0088036,37.61519723
100100129,1014,34,107700789,107000166,8261,정릉동풍림상가앞,127.007831,37.616752
100100129,1014,35,107700790,107000508,8348,풍림아파트삼거리,127.0072963,37.61734975
